"id","orginalWord","lemma","strong","alignmentsForOriginalWord","alignmentFrequency%","alignmentFreq","alignmentFreq-min","alignmentFreq-max","alignmentFreq-mean","alignmentFreq-stddev","alignmentFreq-total","alignmentFreq-meanNormalized","alignmentFreq-stddevNormalized","origWordsCount-min","origWordsCount-max","origWordsCount-mean","origWordsCount-stddev","origWordsCount-total","origWordsCount-meanNormalized","origWordsCount-stddevNormalized","origWordsBetween-min","origWordsBetween-max","origWordsBetween-mean","origWordsBetween-stddev","origWordsBetween-total","origWordsBetween-meanNormalized","origWordsBetween-stddevNormalized","targetWordsCount-min","targetWordsCount-max","targetWordsCount-mean","targetWordsCount-stddev","targetWordsCount-total","targetWordsCount-meanNormalized","targetWordsCount-stddevNormalized","targetWordsBetween-min","targetWordsBetween-max","targetWordsBetween-mean","targetWordsBetween-stddev","targetWordsBetween-total","targetWordsBetween-meanNormalized","targetWordsBetween-stddevNormalized"
"μαρτυροῦμεν","μαρτυροῦμεν","μαρτυρέω","G31400",1,"{'μαρτυροῦμεν = गवाही देते हैं': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"ματαιολόγοι","ματαιολόγοι","ματαιολόγος","G31510",1,"{'ματαιολόγοι = निरंकुश बकवादी': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"με","με","ἐγώ","G14730",1,"{'με = तो मेरे': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"μεγάλου","μεγάλου","μέγας","G31730",1,"{'τοῦ μεγάλου = महान': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"μειζοτέραν","μειζοτέραν","μειζότερος","G31870",1,"{'μειζοτέραν = बढ़कर': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"μεμίανται","μεμίανται","μιαίνω","G33920",1,"{'μεμίανται = अशुद्ध है': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"μεμαρτύρηται","μεμαρτύρηται","μαρτυρέω","G31400",1,"{'μεμαρτύρηται = गवाही दी गई': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"μεμιαμμένοις","μεμιαμμένοις","μιαίνω","G33920",1,"{'μεμιαμμένοις = अशुद्ध': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"μετὰ","μετὰ","μετά","G33260",4,"{'μετὰ = साथ': 25.0, 'μετὰ = बार': 25.0, 'μετὰ = पर': 25.0, 'μετὰ = बना रहे': 25.0}","[1, 1, 1, 1]",1,1,1.0,0.0,4,0.25,0.0,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.25,0.4330127018922193,5,0.25,0.08660254037844387,0,0,0.0,0.0,0,0,0
"μετ’","μετ’","μετά","G33260",1,"{'μετ’ = साथ हैं': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"μηδένα","μηδένα","μηδείς","G33670",2,"{'μηδένα = किसी को': 50.0, 'μηδένα = न': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"μηδείς","μηδείς","μηδείς","G33670",2,"{'μηδείς = कोई': 50.0, 'μηδείς = न': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"μηδὲ","μηδὲ","μηδέ","G33660",1,"{'μηδὲ = और': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"μηδὲν","μηδὲν","μηδείς","G33670",4,"{'μηδὲν = न': 50.0, 'μηδὲν = कुछ नहीं': 25.0, 'μηδὲν = और': 25.0}","[2, 1, 1]",1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.25,0.4330127018922193,5,0.25,0.08660254037844387,0,0,0.0,0.0,0,0,0
"μιμοῦ","μιμοῦ","μιμέομαι","G34010",1,"{'μιμοῦ = अनुयायी हो': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"μισοῦντες","μισοῦντες","μισέω","G34040",2,"{'μισοῦντες = बैर रखते थे': 50.0, 'μισοῦντες = और': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,3,2.0,1.0,4,0.5,0.25,0,0,0.0,0.0,0,0,0
"μιᾶς","μιᾶς","εἷς","G15200",1,"{'μιᾶς = एक ही': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"μωρὰς","μωρὰς","μωρός","G34740",1,"{'μωρὰς = मूर्खता के': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"μύθοις","μύθοις","μῦθος","G34540",1,"{'μύθοις = कथा कहानियों पर': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"μὴ","μὴ","μή","G33610",17,"{'μὴ = न': 58.82352941176471, 'μὴ = नहीं': 17.647058823529413, 'μὴ δεῖ = अनुचित': 5.88235294117647, 'μὴ = नाहि': 5.88235294117647, 'μὴ = और': 5.88235294117647, 'μὴ = न होने पाए': 5.88235294117647}","[10, 3, 1, 1, 1, 1]",1,10,2.8333333333333335,3.2871804872193366,17,0.16666666666666669,0.19336355807172567,1,2,1.0588235294117647,0.23529411764705888,18,0.058823529411764705,0.013071895424836605,0,0,0.0,0.0,0,0.0,0.0,1,3,1.1176470588235294,0.4705882352941177,19,0.058823529411764705,0.024767801857585137,0,0,0.0,0.0,0,0,0
"νέας","νέας","νέος","G35010",1,"{'τὰς νέας = जवान स्त्रियों को': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"νεωτέρους","νεωτέρους","νεώτερος","G35125",1,"{'τοὺς νεωτέρους = जवान पुरुषों को भी': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,4,4,4.0,0.0,4,1.0,0.0,0,0,0.0,0.0,0,0,0
"νηφαλίους","νηφαλίους","νηφάλιος","G35240",1,"{'νηφαλίους = सचेत': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"νομικὰς","νομικὰς","νομικός","G35440",1,"{'νομικὰς = जो व्यवस्था के विषय में हों': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,6,6,6.0,0.0,6,1.0,0.0,0,0,0.0,0.0,0,0,0
"νομικὸν","νομικὸν","νομικός","G35440",1,"{'τὸν νομικὸν = व्यवस्थापक': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"νοσφιζομένους","νοσφιζομένους","νοσφίζω","G35570",2,"{'νοσφιζομένους = करें': 50.0, 'νοσφιζομένους = चोरी': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"νουθεσίαν","νουθεσίαν","νουθεσία","G35590",1,"{'νουθεσίαν = चेतावनी देकर': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"νοῦς","νοῦς","νοῦς","G35630",1,"{'ὁ νοῦς = बुद्धि': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"νῦν","νῦν","νῦν","G35680",1,"{'νῦν = वर्तमान': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ξένους","ξένους","ξένος","G35810",1,"{'ξένους = अजनबियों': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"οἰκονόμον","οἰκονόμον","οἰκονόμος","G36230",1,"{'οἰκονόμον = भण्डारी है': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"οἰκουργούς","οἰκουργούς","οἰκουργός","G36260",1,"{'οἰκουργούς = ग्रहिणीयां': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"οἱ","οἱ","ὁ","G35880",6,"{'οἱ = जो': 33.33333333333333, 'οἱ = जिन्होंने': 16.666666666666664, 'οἱ = हैं': 16.666666666666664, 'οἱ ἡμέτεροι = हमारे अपने': 16.666666666666664, 'οἱ φίλοι = मित्र': 16.666666666666664}","[2, 1, 1, 1, 1]",1,2,1.2,0.4000000000000001,6,0.19999999999999998,0.06666666666666667,1,2,1.3333333333333333,0.4714045207910317,8,0.16666666666666666,0.05892556509887896,0,0,0.0,0.0,0,0.0,0.0,1,2,1.1666666666666667,0.3726779962499649,7,0.16666666666666669,0.05323971374999499,0,0,0.0,0.0,0,0,0
"οἳ","οἳ","ὅς","G37390",1,"{'οἳ = उन्होंने': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"οἴκους","οἴκους","οἶκος","G36240",1,"{'οἴκους = घरानों को': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"οἴνῳ","οἴνῳ","οἶνος","G36310",1,"{'οἴνῳ = दाखरस की': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"οἵτινες","οἵτινες","ὅστις","G37480",1,"{'οἵτινες = ये लोग': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"οἶδας","οἶδας","οἶδα","G14920",2,"{'οἶδας = है': 50.0, 'οἶδας = तू जानता': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"οὐ","οὐ","οὐ","G37560",1,"{'οὐ = नहीं': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"οὐδὲν","οὐδὲν","οὐδείς","G37620",2,"{'οὐδὲν = नहीं': 50.0, 'οὐδὲν = कुछ भी': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"οὐκ","οὐκ","οὐ","G37560",4,"{'οὐκ = नहीं': 75.0, 'οὐκ = और कोई': 25.0}","[3, 1]",1,3,2.0,1.0,4,0.5,0.25,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.25,0.4330127018922193,5,0.25,0.08660254037844388,0,0,0.0,0.0,0,0,0
"οὐχ","οὐχ","οὐ","G37560",1,"{'οὐχ = नहीं': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"οὓς","οὓς","ὅς","G37390",2,"{'οὓς = उन्हें': 50.0, 'οὓς = इनको': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"οὔτε","οὔτε","οὔτε","G37770",1,"{'οὔτε = न': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"οὖν","οὖν","οὖν","G37670",1,"{'οὖν = इसलिए': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"οὗ","οὗ","ὅς","G37390",1,"{'οὗ = जिसे': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"πάντα","πάντα","πᾶς","G39560",2,"{'πάντα = सब वस्तुएँ': 50.0, 'πάντα = सभी': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"πάντας","πάντας","πᾶς","G39560",1,"{'πάντας = साथ': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"πάντες","πάντες","πᾶς","G39560",1,"{'πάντες = सब': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"πάντων","πάντων","πᾶς","G39560",3,"{'πάντων = सब': 33.33333333333333, 'πάντων = सब बातों': 33.33333333333333, 'πάντων = सब के': 33.33333333333333}","[1, 1, 1]",1,1,1.0,0.0,3,0.3333333333333333,0.0,1,1,1.0,0.0,3,0.3333333333333333,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.6666666666666667,0.4714045207910317,5,0.33333333333333337,0.09428090415820634,0,0,0.0,0.0,0,0,0
"πάροινον","πάροινον","πάροινος","G39430",1,"{'πάροινον = पियक्कड़': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"πάσης","πάσης","πᾶς","G39560",2,"{'πάσης = पूरे': 50.0, 'πάσης = हर प्रकार के': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,3,2.0,1.0,4,0.5,0.25,0,0,0.0,0.0,0,0,0
"πέμψω","πέμψω","πέμπω","G39920",2,"{'πέμψω = भेजूँ': 50.0, 'πέμψω = मैं': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"πίστει","πίστει","πίστις","G41020",4,"{'πίστει = और': 25.0, 'τῇ πίστει = विश्वास': 25.0, 'πίστει = विश्वास': 25.0, 'τῇ πίστει = और उनका विश्वास': 25.0}","[1, 1, 1, 1]",1,1,1.0,0.0,4,0.25,0.0,1,2,1.5,0.5,6,0.25,0.08333333333333333,0,0,0.0,0.0,0,0.0,0.0,1,3,1.5,0.8660254037844386,6,0.25,0.14433756729740646,0,0,0.0,0.0,0,0,0
"πίστιν","πίστιν","πίστις","G41020",4,"{'πίστιν = विश्वासयोग्यता का': 25.0, 'πίστιν = विश्वास के': 25.0, 'πίστιν = जो': 25.0, 'πίστιν = विश्वास की': 25.0}","[1, 1, 1, 1]",1,1,1.0,0.0,4,0.25,0.0,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.75,0.4330127018922193,7,0.25,0.06185895741317418,0,0,0.0,0.0,0,0,0
"παιδεύουσα","παιδεύουσα","παιδεύω","G38110",1,"{'παιδεύουσα = चिताता है': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"παλινγενεσίας","παλινγενεσίας","παλινγενεσία","G38240",1,"{'παλινγενεσίας = नये जन्म के': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"παραιτοῦ","παραιτοῦ","παραιτέομαι","G38680",1,"{'παραιτοῦ = अलग रह': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"παρακάλει","παρακάλει","παρακαλέω","G38700",2,"{'παρακάλει = समझा': 50.0, 'παρακάλει = समझाया कर': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"παρακαλεῖν","παρακαλεῖν","παρακαλέω","G38700",1,"{'παρακαλεῖν = दूसरों को उत्साहित': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"παραχειμάσαι","παραχειμάσαι","παραχειμάζω","G39140",1,"{'παραχειμάσαι = जाड़ा काटने का': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"παρεχόμενος","παρεχόμενος","παρέχω","G39300",1,"{'παρεχόμενος = प्रस्तुत कर': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"πειθαρχεῖν","πειθαρχεῖν","πειθαρχέω","G39800",1,"{'πειθαρχεῖν = उनकी आज्ञा मानें': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"πεπιστευκότες","πεπιστευκότες","πιστεύω","G41000",1,"{'πεπιστευκότες = विश्वास किया है': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"περιΐστασο","περιΐστασο","περιΐστημι","G40260",1,"{'περιΐστασο εἰσὶν = बचा रह': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"περιούσιον","περιούσιον","περιούσιος","G40410",1,"{'περιούσιον = खास': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"περιπατεῖς","περιπατεῖς","περιπατέω","G40430",1,"{'περιπατεῖς = चल रहा है': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"περιπατοῦντα","περιπατοῦντα","περιπατέω","G40430",1,"{'περιπατοῦντα = चल रहे हैं': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"περιτομῆς","περιτομῆς","περιτομή","G40610",1,"{'τῆς περιτομῆς = खतनावालों में': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"περιφρονείτω","περιφρονείτω","περιφρονέω","G40650",2,"{'περιφρονείτω = तुच्छ': 50.0, 'περιφρονείτω = जानने पाए': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"περὶ","περὶ","περί","G40120",4,"{'περὶ = बातों में': 25.0, 'περὶ = में': 25.0, 'περὶ = विषय में': 25.0, 'περὶ = बारे में': 25.0}","[1, 1, 1, 1]",1,1,1.0,0.0,4,0.25,0.0,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.75,0.4330127018922193,7,0.25,0.06185895741317419,0,0,0.0,0.0,0,0,0
"πιστά","πιστά","πιστός","G41030",1,"{'πιστά = विश्वास्योग्य': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"πιστοῦ","πιστοῦ","πιστός","G41030",1,"{'πιστοῦ = विश्वसनीय': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"πιστὸν","πιστὸν","πιστός","G41030",1,"{'πιστὸν = विश्वासयोग्य': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"πιστὸς","πιστὸς","πιστός","G41030",1,"{'πιστὸς = विश्\u200dवसनीय है': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"πλήκτην","πλήκτην","πλήκτης","G41310",1,"{'πλήκτην = उपद्रवी': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
