"book_id","chapter","verse","alignment_num","origWordsText","origWordsCount","origWordsBetween","targetWordsText","targetWordsCount","targetWordsBetween","alignmentText","alignmentTxtFrequency","originalWord","lemma","strong","alignmentsTotal","alignmentsTextFreqPeak","frequencyWarning","originalWordsCountWarning","targetWordsCountWarning","originalWordsBetweenWarning","targetWordsBetweenWarning"
"luk","9","32","1","ὁ Πέτρος",2,1,"Peter",1,0,"ὁ Πέτρος = Peter",47.0,"Πέτρος","πέτρος","G40740",100,48.0,"","","","For Πέτρος - Discontiguous original language alignment, extra words: 1, threshold 1",""
"luk","9","34","6","ἐγένετο",1,0,"appeared",1,0,"ἐγένετο = appeared",0.4807692307692308,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο = appeared"" used infrequently: 0.5% out of 208 total alignments, threshold 1.1% (5.0% of peak 23%)","","","",""
"luk","9","47","1","ὁ Ἰησοῦς",2,1,"Jesus",1,0,"ὁ Ἰησοῦς = Jesus",59.210526315789465,"Ἰησοῦς","Ἰησοῦς","G24240",456,59.210526315789465,"","","","For Ἰησοῦς - Discontiguous original language alignment, extra words: 1, threshold 1",""
"luk","9","52","13","ὡς ἑτοιμάσαι",2,0,"to prepare",2,0,"ὡς ἑτοιμάσαι = to prepare",0.19646365422396855,"ὡς","ὡς","G56130",509,39.09626719056975,"For ὡς - Specific alignment ""ὡς ἑτοιμάσαι = to prepare"" used infrequently: 0.2% out of 509 total alignments, threshold 2.0% (5.0% of peak 39%)","","","",""
"luk","9","62","2","εἶπεν",1,0,"replied",1,0,"εἶπεν = replied",1.155115511551155,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν = replied"" used infrequently: 1.2% out of 606 total alignments, threshold 2.4% (5.0% of peak 47%)","","","",""
"mat","1","18","2","τοῦ δὲ Ἰησοῦ",3,0,"of Jesus",2,0,"τοῦ δὲ Ἰησοῦ = of Jesus",0.3003003003003003,"Ἰησοῦ","Ἰησοῦς","G24240",333,63.66366366366366,"For Ἰησοῦ - Specific alignment ""τοῦ δὲ Ἰησοῦ = of Jesus"" used infrequently: 0.3% out of 333 total alignments, threshold 3.2% (5.0% of peak 64%)","For Ἰησοῦ - Too many original language words in alignment: 3, threshold 3","","",""
"mat","1","18","5","αὐτοῦ",1,0,"His",1,0,"αὐτοῦ = His",1.9081272084805656,"αὐτοῦ","αὐτός","G08460",1415,67.42049469964664,"For αὐτοῦ - Specific alignment ""αὐτοῦ = His"" used infrequently: 1.9% out of 1415 total alignments, threshold 3.4% (5.0% of peak 67%)","","","",""
"mat","10","1","3","τοὺς δώδεκα μαθητὰς",3,0,"twelve disciples",2,0,"τοὺς δώδεκα μαθητὰς = twelve disciples",1.2987012987012987,"δώδεκα","δώδεκα","G14270",77,72.72727272727273,"For δώδεκα - Specific alignment ""τοὺς δώδεκα μαθητὰς = twelve disciples"" used infrequently: 1.3% out of 77 total alignments, threshold 3.6% (5.0% of peak 73%)","For δώδεκα - Too many original language words in alignment: 3, threshold 3","","",""
"mat","10","13","3","μὲν ᾖ",2,0,"is",1,0,"μὲν ᾖ = is",0.7936507936507936,"μὲν","μέν","G33030",126,26.190476190476193,"For μὲν - Specific alignment ""μὲν ᾖ = is"" used infrequently: 0.8% out of 126 total alignments, threshold 1.3% (5.0% of peak 26%)","","","",""
"mat","10","29","17","τοῦ Πατρὸς",2,0,"Father s",2,0,"τοῦ Πατρὸς = Father s",2.083333333333333,"Πατρὸς","πατήρ","G39620",48,45.83333333333333,"For Πατρὸς - Specific alignment ""τοῦ Πατρὸς = Father s"" used infrequently: 2.1% out of 48 total alignments, threshold 2.3% (5.0% of peak 46%)","","","",""
"mat","10","32","11","ἐν αὐτῷ",2,0,"him",1,0,"ἐν αὐτῷ = him",0.234192037470726,"αὐτῷ","αὐτός","G08460",854,41.92037470725995,"For αὐτῷ - Specific alignment ""ἐν αὐτῷ = him"" used infrequently: 0.2% out of 854 total alignments, threshold 2.1% (5.0% of peak 42%)","","","",""
"mat","10","42","2","ἕνα",1,0,"to one",2,0,"ἕνα = to one",2.3255813953488373,"ἕνα","εἷς","G15200",43,76.74418604651163,"For ἕνα - Specific alignment ""ἕνα = to one"" used infrequently: 2.3% out of 43 total alignments, threshold 3.8% (5.0% of peak 77%)","","","",""
"mat","10","5","1","τοὺς δώδεκα",2,0,"twelve",1,0,"τοὺς δώδεκα = twelve",1.2987012987012987,"δώδεκα","δώδεκα","G14270",77,72.72727272727273,"For δώδεκα - Specific alignment ""τοὺς δώδεκα = twelve"" used infrequently: 1.3% out of 77 total alignments, threshold 3.6% (5.0% of peak 73%)","","","",""
"mat","10","7","3","λέγοντες",1,0,"and say",2,0,"λέγοντες = and say",3.3557046979865772,"λέγοντες","λέγω","G30040",149,79.86577181208054,"For λέγοντες - Specific alignment ""λέγοντες = and say"" used infrequently: 3.4% out of 149 total alignments, threshold 4.0% (5.0% of peak 80%)","","","",""
"mat","11","1","6","τοῖς δώδεκα μαθηταῖς",3,0,"twelve disciples",2,0,"τοῖς δώδεκα μαθηταῖς = twelve disciples",1.7543859649122806,"μαθηταῖς","μαθητής","G31010",57,45.614035087719294,"For μαθηταῖς - Specific alignment ""τοῖς δώδεκα μαθηταῖς = twelve disciples"" used infrequently: 1.8% out of 57 total alignments, threshold 2.3% (5.0% of peak 46%)","For μαθηταῖς - Too many original language words in alignment: 3, threshold 3","","",""
"mat","11","1","6","τοῖς δώδεκα μαθηταῖς",3,0,"twelve disciples",2,0,"τοῖς δώδεκα μαθηταῖς = twelve disciples",1.2987012987012987,"δώδεκα","δώδεκα","G14270",77,72.72727272727273,"For δώδεκα - Specific alignment ""τοῖς δώδεκα μαθηταῖς = twelve disciples"" used infrequently: 1.3% out of 77 total alignments, threshold 3.6% (5.0% of peak 73%)","For δώδεκα - Too many original language words in alignment: 3, threshold 3","","",""
"mat","11","10","4","γέγραπται",1,0,"it was written",3,0,"γέγραπται = it was written",1.3888888888888888,"γέγραπται","γράφω","G11250",72,61.111111111111114,"For γέγραπται - Specific alignment ""γέγραπται = it was written"" used infrequently: 1.4% out of 72 total alignments, threshold 3.1% (5.0% of peak 61%)","","","",""
"mat","11","11","21","αὐτοῦ",1,0,"than he",2,0,"αὐτοῦ = than he",0.0706713780918728,"αὐτοῦ","αὐτός","G08460",1415,67.42049469964664,"For αὐτοῦ - Specific alignment ""αὐτοῦ = than he"" used infrequently: 0.1% out of 1415 total alignments, threshold 3.4% (5.0% of peak 67%)","","","",""
"mat","11","2","0","ὁ δὲ Ἰωάννης",3,0,"Now",1,0,"ὁ δὲ Ἰωάννης = Now",1.8181818181818181,"Ἰωάννης","Ἰωάννης","G24910",55,61.81818181818181,"For Ἰωάννης - Specific alignment ""ὁ δὲ Ἰωάννης = Now"" used infrequently: 1.8% out of 55 total alignments, threshold 3.1% (5.0% of peak 62%)","For Ἰωάννης - Too many original language words in alignment: 3, threshold 3","","",""
"mat","11","2","2","ὁ δὲ Ἰωάννης",3,0,"John",1,0,"ὁ δὲ Ἰωάννης = John",1.8181818181818181,"Ἰωάννης","Ἰωάννης","G24910",55,61.81818181818181,"For Ἰωάννης - Specific alignment ""ὁ δὲ Ἰωάννης = John"" used infrequently: 1.8% out of 55 total alignments, threshold 3.1% (5.0% of peak 62%)","For Ἰωάννης - Too many original language words in alignment: 3, threshold 3","","",""
"mat","11","23","23","τῆς σήμερον",2,0,"today",1,0,"τῆς σήμερον = today",2.4390243902439024,"σήμερον","σήμερον","G45940",41,53.65853658536586,"For σήμερον - Specific alignment ""τῆς σήμερον = today"" used infrequently: 2.4% out of 41 total alignments, threshold 2.7% (5.0% of peak 54%)","","","",""
"mat","11","8","8","ἰδοὺ",1,0,"Really",1,0,"ἰδοὺ = Really",0.49504950495049505,"ἰδοὺ","ὁράω","G37080",202,33.16831683168317,"For ἰδοὺ - Specific alignment ""ἰδοὺ = Really"" used infrequently: 0.5% out of 202 total alignments, threshold 1.7% (5.0% of peak 33%)","","","",""
"mat","12","1","10","αὐτοῦ",1,0,"His",1,0,"αὐτοῦ = His",1.9081272084805656,"αὐτοῦ","αὐτός","G08460",1415,67.42049469964664,"For αὐτοῦ - Specific alignment ""αὐτοῦ = His"" used infrequently: 1.9% out of 1415 total alignments, threshold 3.4% (5.0% of peak 67%)","","","",""
"mat","12","1","11","οἱ δὲ μαθηταὶ",3,0,"disciples",1,0,"οἱ δὲ μαθηταὶ = disciples",1.0752688172043012,"μαθηταὶ","μαθητής","G31010",93,47.31182795698925,"For μαθηταὶ - Specific alignment ""οἱ δὲ μαθηταὶ = disciples"" used infrequently: 1.1% out of 93 total alignments, threshold 2.4% (5.0% of peak 47%)","For μαθηταὶ - Too many original language words in alignment: 3, threshold 3","","",""
"mat","12","13","11","ὡς",1,0,"just like",2,0,"ὡς = just like",0.19646365422396855,"ὡς","ὡς","G56130",509,39.09626719056975,"For ὡς - Specific alignment ""ὡς = just like"" used infrequently: 0.2% out of 509 total alignments, threshold 2.0% (5.0% of peak 39%)","","","",""
"mat","12","15","1","ὁ δὲ Ἰησοῦς",3,0,"Jesus",1,0,"ὁ δὲ Ἰησοῦς = Jesus",2.850877192982456,"Ἰησοῦς","Ἰησοῦς","G24240",456,59.210526315789465,"For Ἰησοῦς - Specific alignment ""ὁ δὲ Ἰησοῦς = Jesus"" used infrequently: 2.9% out of 456 total alignments, threshold 3.0% (5.0% of peak 59%)","For Ἰησοῦς - Too many original language words in alignment: 3, threshold 3","","",""
"mat","12","2","6","αὐτῷ",1,0,"to Jesus",2,0,"αὐτῷ = to Jesus",1.639344262295082,"αὐτῷ","αὐτός","G08460",854,41.92037470725995,"For αὐτῷ - Specific alignment ""αὐτῷ = to Jesus"" used infrequently: 1.6% out of 854 total alignments, threshold 2.1% (5.0% of peak 42%)","","","",""
"mat","12","21","1","τῷ ὀνόματι",2,0,"in",1,0,"τῷ ὀνόματι = in",1.2987012987012987,"ὀνόματι","ὄνομα","G36860",77,37.66233766233766,"For ὀνόματι - Specific alignment ""τῷ ὀνόματι = in"" used infrequently: 1.3% out of 77 total alignments, threshold 1.9% (5.0% of peak 38%)","","","",""
"mat","12","22","10","ὥστε",1,0,"with the result that",4,0,"ὥστε = with the result that",1.1904761904761905,"ὥστε","ὥστε","G56200",84,26.190476190476193,"For ὥστε - Specific alignment ""ὥστε = with the result that"" used infrequently: 1.2% out of 84 total alignments, threshold 1.3% (5.0% of peak 26%)","","","",""
"mat","12","22","7","αὐτῷ",1,0,"to Jesus",2,0,"αὐτῷ = to Jesus",1.639344262295082,"αὐτῷ","αὐτός","G08460",854,41.92037470725995,"For αὐτῷ - Specific alignment ""αὐτῷ = to Jesus"" used infrequently: 1.6% out of 854 total alignments, threshold 2.1% (5.0% of peak 42%)","","","",""
"mat","12","29","21","τὴν οἰκίαν",2,0,"from",1,0,"τὴν οἰκίαν = from",2.4390243902439024,"οἰκίαν","οἰκία","G36140",41,58.536585365853654,"For οἰκίαν - Specific alignment ""τὴν οἰκίαν = from"" used infrequently: 2.4% out of 41 total alignments, threshold 2.9% (5.0% of peak 59%)","","","",""
"mat","12","31","9","ἡ δὲ τοῦ Πνεύματος βλασφημία",5,0,"but the blasphemy against the Spirit",6,0,"ἡ δὲ τοῦ Πνεύματος βλασφημία = but the blasphemy against the Spirit",0.8849557522123894,"Πνεύματος","πνεῦμα","G41510",113,54.86725663716814,"For Πνεύματος - Specific alignment ""ἡ δὲ τοῦ Πνεύματος βλασφημία = but the blasphemy against the Spirit"" used infrequently: 0.9% out of 113 total alignments, threshold 2.7% (5.0% of peak 55%)","For Πνεύματος - Too many original language words in alignment: 5, threshold 3","For Πνεύματος - Too many target language words in alignment: 6, threshold 5","",""
"mat","12","32","12","τοῦ Πνεύματος",2,0,"the",1,0,"τοῦ Πνεύματος = the",0.8849557522123894,"Πνεύματος","πνεῦμα","G41510",113,54.86725663716814,"For Πνεύματος - Specific alignment ""τοῦ Πνεύματος = the"" used infrequently: 0.9% out of 113 total alignments, threshold 2.7% (5.0% of peak 55%)","","","",""
"mat","12","32","14","τοῦ Πνεύματος",2,0,"Spirit",1,0,"τοῦ Πνεύματος = Spirit",2.6548672566371683,"Πνεύματος","πνεῦμα","G41510",113,54.86725663716814,"For Πνεύματος - Specific alignment ""τοῦ Πνεύματος = Spirit"" used infrequently: 2.7% out of 113 total alignments, threshold 2.7% (5.0% of peak 55%)","","","",""
"mat","12","33","15","αὐτοῦ",1,0,"its",1,0,"αὐτοῦ = its",1.9081272084805656,"αὐτοῦ","αὐτός","G08460",1415,67.42049469964664,"For αὐτοῦ - Specific alignment ""αὐτοῦ = its"" used infrequently: 1.9% out of 1415 total alignments, threshold 3.4% (5.0% of peak 67%)","","","",""
"mat","12","33","6","αὐτοῦ",1,0,"its",1,0,"αὐτοῦ = its",1.9081272084805656,"αὐτοῦ","αὐτός","G08460",1415,67.42049469964664,"For αὐτοῦ - Specific alignment ""αὐτοῦ = its"" used infrequently: 1.9% out of 1415 total alignments, threshold 3.4% (5.0% of peak 67%)","","","",""
"mat","12","36","0","λέγω δὲ",2,0,"I say",2,0,"λέγω δὲ = I say",0.8888888888888888,"λέγω","λέγω","G30040",225,66.22222222222223,"For λέγω - Specific alignment ""λέγω δὲ = I say"" used infrequently: 0.9% out of 225 total alignments, threshold 3.3% (5.0% of peak 66%)","","","",""
"mat","12","36","14","αὐτοῦ",1,0,"it",1,0,"αὐτοῦ = it",1.2014134275618376,"αὐτοῦ","αὐτός","G08460",1415,67.42049469964664,"For αὐτοῦ - Specific alignment ""αὐτοῦ = it"" used infrequently: 1.2% out of 1415 total alignments, threshold 3.4% (5.0% of peak 67%)","","","",""
"mat","12","38","6","αὐτῷ",1,0,"Jesus",1,0,"αὐτῷ = Jesus",1.053864168618267,"αὐτῷ","αὐτός","G08460",854,41.92037470725995,"For αὐτῷ - Specific alignment ""αὐτῷ = Jesus"" used infrequently: 1.1% out of 854 total alignments, threshold 2.1% (5.0% of peak 42%)","","","",""
"mat","12","42","12","ὅτι ἦλθεν",2,0,"She came",2,0,"ὅτι ἦλθεν = She came",1.098901098901099,"ἦλθεν","ἔρχομαι","G20640",91,46.15384615384615,"For ἦλθεν - Specific alignment ""ὅτι ἦλθεν = She came"" used infrequently: 1.1% out of 91 total alignments, threshold 2.3% (5.0% of peak 46%)","","","",""
"mat","12","44","1","λέγει",1,0,"it says",2,0,"λέγει = it says",1.4326647564469914,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""λέγει = it says"" used infrequently: 1.4% out of 349 total alignments, threshold 1.7% (5.0% of peak 34%)","","","",""
"mat","12","46","1","αὐτοῦ",1,0,"Jesus",1,0,"αὐτοῦ = Jesus",1.2014134275618376,"αὐτοῦ","αὐτός","G08460",1415,67.42049469964664,"For αὐτοῦ - Specific alignment ""αὐτοῦ = Jesus"" used infrequently: 1.2% out of 1415 total alignments, threshold 3.4% (5.0% of peak 67%)","","","",""
"mat","12","47","1","εἶπεν δέ",2,0,"said",1,0,"εἶπεν δέ = said",0.16501650165016502,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν δέ = said"" used infrequently: 0.2% out of 606 total alignments, threshold 2.4% (5.0% of peak 47%)","","","",""
"mat","13","10","4","αὐτῷ",1,0,"to Jesus",2,0,"αὐτῷ = to Jesus",1.639344262295082,"αὐτῷ","αὐτός","G08460",854,41.92037470725995,"For αὐτῷ - Specific alignment ""αὐτῷ = to Jesus"" used infrequently: 1.6% out of 854 total alignments, threshold 2.1% (5.0% of peak 42%)","","","",""
"mat","13","10","7","αὐτοῖς",1,0,"to the crowd",3,0,"αὐτοῖς = to the crowd",0.18018018018018017,"αὐτοῖς","αὐτός","G08460",555,57.117117117117125,"For αὐτοῖς - Specific alignment ""αὐτοῖς = to the crowd"" used infrequently: 0.2% out of 555 total alignments, threshold 2.9% (5.0% of peak 57%)","","","",""
"mat","13","14","0","αὐτοῖς",1,0,"To them",2,0,"αὐτοῖς = To them",0.18018018018018017,"αὐτοῖς","αὐτός","G08460",555,57.117117117117125,"For αὐτοῖς - Specific alignment ""αὐτοῖς = To them"" used infrequently: 0.2% out of 555 total alignments, threshold 2.9% (5.0% of peak 57%)","","","",""
"mat","13","15","2","τοῦ λαοῦ",2,0,"people s",2,0,"τοῦ λαοῦ = people s",2.127659574468085,"λαοῦ","λαός","G29920",47,70.2127659574468,"For λαοῦ - Specific alignment ""τοῦ λαοῦ = people s"" used infrequently: 2.1% out of 47 total alignments, threshold 3.5% (5.0% of peak 70%)","","","",""
"mat","13","23","20","μὲν ἑκατὸν",2,0,"one hundred times as much as was planted",8,0,"μὲν ἑκατὸν = one hundred times as much as was planted",0.7936507936507936,"μὲν","μέν","G33030",126,26.190476190476193,"For μὲν - Specific alignment ""μὲν ἑκατὸν = one hundred times as much as was planted"" used infrequently: 0.8% out of 126 total alignments, threshold 1.3% (5.0% of peak 26%)","","For μὲν - Too many target language words in alignment: 8, threshold 5","",""
"mat","13","27","7","Κύριε",1,0,"Sir",1,0,"Κύριε = Sir",1.0101010101010102,"Κύριε","κύριος","G29620",99,87.87878787878788,"For Κύριε - Specific alignment ""Κύριε = Sir"" used infrequently: 1.0% out of 99 total alignments, threshold 4.4% (5.0% of peak 88%)","","","",""
"mat","13","32","25","αὐτοῦ",1,0,"its",1,0,"αὐτοῦ = its",1.9081272084805656,"αὐτοῦ","αὐτός","G08460",1415,67.42049469964664,"For αὐτοῦ - Specific alignment ""αὐτοῦ = its"" used infrequently: 1.9% out of 1415 total alignments, threshold 3.4% (5.0% of peak 67%)","","","",""
"mat","13","36","8","αὐτοῦ",1,0,"His",1,0,"αὐτοῦ = His",1.9081272084805656,"αὐτοῦ","αὐτός","G08460",1415,67.42049469964664,"For αὐτοῦ - Specific alignment ""αὐτοῦ = His"" used infrequently: 1.9% out of 1415 total alignments, threshold 3.4% (5.0% of peak 67%)","","","",""
"mat","13","4","3","ἃ μὲν",2,0,"some seeds",2,0,"ἃ μὲν = some seeds",0.7936507936507936,"μὲν","μέν","G33030",126,26.190476190476193,"For μὲν - Specific alignment ""ἃ μὲν = some seeds"" used infrequently: 0.8% out of 126 total alignments, threshold 1.3% (5.0% of peak 26%)","","","",""
"mat","13","44","16","αὐτοῦ",1,0,"over it",2,0,"αὐτοῦ = over it",0.0706713780918728,"αὐτοῦ","αὐτός","G08460",1415,67.42049469964664,"For αὐτοῦ - Specific alignment ""αὐτοῦ = over it"" used infrequently: 0.1% out of 1415 total alignments, threshold 3.4% (5.0% of peak 67%)","","","",""
"mat","13","44","22","ἔχει",1,0,"he possesses",2,0,"ἔχει = he possesses",0.8620689655172413,"ἔχει","ἔχω","G21920",116,40.51724137931034,"For ἔχει - Specific alignment ""ἔχει = he possesses"" used infrequently: 0.9% out of 116 total alignments, threshold 2.0% (5.0% of peak 41%)","","","",""
"mat","13","5","15","γῆς",1,0,"soil",1,0,"γῆς = soil",2.0689655172413794,"γῆς","γῆ","G10930",145,66.20689655172414,"For γῆς - Specific alignment ""γῆς = soil"" used infrequently: 2.1% out of 145 total alignments, threshold 3.3% (5.0% of peak 66%)","","","",""
"mat","13","54","11","ὥστε",1,0,"The result was that",4,0,"ὥστε = The result was that",1.1904761904761905,"ὥστε","ὥστε","G56200",84,26.190476190476193,"For ὥστε - Specific alignment ""ὥστε = The result was that"" used infrequently: 1.2% out of 84 total alignments, threshold 1.3% (5.0% of peak 26%)","","","",""
"mat","13","54","7","αὐτοὺς",1,0,"the people",2,0,"αὐτοὺς = the people",0.46511627906976744,"αὐτοὺς","αὐτός","G08460",215,80.0,"For αὐτοὺς - Specific alignment ""αὐτοὺς = the people"" used infrequently: 0.5% out of 215 total alignments, threshold 4.0% (5.0% of peak 80%)","","","",""
"mat","13","57","3","ὁ δὲ Ἰησοῦς",3,0,"But Jesus",2,0,"ὁ δὲ Ἰησοῦς = But Jesus",3.289473684210526,"Ἰησοῦς","Ἰησοῦς","G24240",456,59.210526315789465,"","For Ἰησοῦς - Too many original language words in alignment: 3, threshold 3","","",""
"mat","13","8","4","τὴν γῆν",2,0,"soil",1,0,"τὴν γῆν = soil",1.282051282051282,"γῆν","γῆ","G10930",78,44.871794871794876,"For γῆν - Specific alignment ""τὴν γῆν = soil"" used infrequently: 1.3% out of 78 total alignments, threshold 2.2% (5.0% of peak 45%)","","","",""
"mat","13","8","9","μὲν ἑκατὸν",2,0,"one hundred times as much",5,0,"μὲν ἑκατὸν = one hundred times as much",0.7936507936507936,"μὲν","μέν","G33030",126,26.190476190476193,"For μὲν - Specific alignment ""μὲν ἑκατὸν = one hundred times as much"" used infrequently: 0.8% out of 126 total alignments, threshold 1.3% (5.0% of peak 26%)","","For μὲν - Too many target language words in alignment: 5, threshold 5","",""
"mat","14","1","9","Ἰησοῦ",1,0,"about Jesus",2,0,"Ἰησοῦ = about Jesus",1.8018018018018018,"Ἰησοῦ","Ἰησοῦς","G24240",333,63.66366366366366,"For Ἰησοῦ - Specific alignment ""Ἰησοῦ = about Jesus"" used infrequently: 1.8% out of 333 total alignments, threshold 3.2% (5.0% of peak 64%)","","","",""
"mat","14","16","0","ὁ δὲ Ἰησοῦς",3,0,"But Jesus",2,0,"ὁ δὲ Ἰησοῦς = But Jesus",3.289473684210526,"Ἰησοῦς","Ἰησοῦς","G24240",456,59.210526315789465,"","For Ἰησοῦς - Too many original language words in alignment: 3, threshold 3","","",""
"mat","14","17","0","οἱ δὲ λέγουσιν",3,0,"They said",2,0,"οἱ δὲ λέγουσιν = They said",1.694915254237288,"λέγουσιν","λέγω","G30040",59,16.94915254237288,"","For λέγουσιν - Too many original language words in alignment: 3, threshold 3","","",""
"mat","14","19","26","οἱ δὲ μαθηταὶ",3,0,"and the disciples gave them",5,0,"οἱ δὲ μαθηταὶ = and the disciples gave them",1.0752688172043012,"μαθηταὶ","μαθητής","G31010",93,47.31182795698925,"For μαθηταὶ - Specific alignment ""οἱ δὲ μαθηταὶ = and the disciples gave them"" used infrequently: 1.1% out of 93 total alignments, threshold 2.4% (5.0% of peak 47%)","For μαθηταὶ - Too many original language words in alignment: 3, threshold 3","For μαθηταὶ - Too many target language words in alignment: 5, threshold 5","",""
"mat","14","2","0","καὶ εἶπεν",2,0,"He said",2,0,"καὶ εἶπεν = He said",0.6600660066006601,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""καὶ εἶπεν = He said"" used infrequently: 0.7% out of 606 total alignments, threshold 2.4% (5.0% of peak 47%)","","","",""
"mat","14","25","4","ἦλθεν",1,0,"Jesus came",2,0,"ἦλθεν = Jesus came",1.098901098901099,"ἦλθεν","ἔρχομαι","G20640",91,46.15384615384615,"For ἦλθεν - Specific alignment ""ἦλθεν = Jesus came"" used infrequently: 1.1% out of 91 total alignments, threshold 2.3% (5.0% of peak 46%)","","","",""
"mat","14","26","1","οἱ δὲ μαθηταὶ",3,0,"the disciples",2,0,"οἱ δὲ μαθηταὶ = the disciples",1.0752688172043012,"μαθηταὶ","μαθητής","G31010",93,47.31182795698925,"For μαθηταὶ - Specific alignment ""οἱ δὲ μαθηταὶ = the disciples"" used infrequently: 1.1% out of 93 total alignments, threshold 2.4% (5.0% of peak 47%)","For μαθηταὶ - Too many original language words in alignment: 3, threshold 3","","",""
"mat","14","31","6","αὐτοῦ",1,0,"Peter",1,0,"αὐτοῦ = Peter",0.0706713780918728,"αὐτοῦ","αὐτός","G08460",1415,67.42049469964664,"For αὐτοῦ - Specific alignment ""αὐτοῦ = Peter"" used infrequently: 0.1% out of 1415 total alignments, threshold 3.4% (5.0% of peak 67%)","","","",""
"mat","14","32","2","αὐτῶν",1,0,"Jesus and Peter",3,0,"αὐτῶν = Jesus and Peter",0.17857142857142858,"αὐτῶν","αὐτός","G08460",560,52.142857142857146,"For αὐτῶν - Specific alignment ""αὐτῶν = Jesus and Peter"" used infrequently: 0.2% out of 560 total alignments, threshold 2.6% (5.0% of peak 52%)","","","",""
"mat","14","33","10","Θεοῦ",1,0,"the Son",2,0,"Θεοῦ = the Son",0.1404494382022472,"Θεοῦ","θεός","G23160",712,41.99438202247191,"For Θεοῦ - Specific alignment ""Θεοῦ = the Son"" used infrequently: 0.1% out of 712 total alignments, threshold 2.1% (5.0% of peak 42%)","","","",""
"mat","14","33","11","Υἱὸς",1,0,"of God",2,0,"Υἱὸς = of God",1.0416666666666665,"Υἱὸς","υἱός","G52070",96,83.33333333333334,"For Υἱὸς - Specific alignment ""Υἱὸς = of God"" used infrequently: 1.0% out of 96 total alignments, threshold 4.2% (5.0% of peak 83%)","","","",""
"mat","14","33","6","αὐτῷ",1,0,"Jesus",1,0,"αὐτῷ = Jesus",1.053864168618267,"αὐτῷ","αὐτός","G08460",854,41.92037470725995,"For αὐτῷ - Specific alignment ""αὐτῷ = Jesus"" used infrequently: 1.1% out of 854 total alignments, threshold 2.1% (5.0% of peak 42%)","","","",""
"mat","15","12","13","λόγον",1,0,"statement",1,0,"λόγον = statement",0.7518796992481203,"λόγον","λόγος","G30560",133,45.11278195488722,"For λόγον - Specific alignment ""λόγον = statement"" used infrequently: 0.8% out of 133 total alignments, threshold 2.3% (5.0% of peak 45%)","","","",""
"mat","15","12","5","αὐτῷ",1,0,"to Jesus",2,0,"αὐτῷ = to Jesus",1.639344262295082,"αὐτῷ","αὐτός","G08460",854,41.92037470725995,"For αὐτῷ - Specific alignment ""αὐτῷ = to Jesus"" used infrequently: 1.6% out of 854 total alignments, threshold 2.1% (5.0% of peak 42%)","","","",""
"mat","15","23","6","αὐτοῦ",1,0,"His",1,0,"αὐτοῦ = His",1.9081272084805656,"αὐτοῦ","αὐτός","G08460",1415,67.42049469964664,"For αὐτοῦ - Specific alignment ""αὐτοῦ = His"" used infrequently: 1.9% out of 1415 total alignments, threshold 3.4% (5.0% of peak 67%)","","","",""
"mat","15","25","4","αὐτῷ",1,0,"before him",2,0,"αὐτῷ = before him",0.234192037470726,"αὐτῷ","αὐτός","G08460",854,41.92037470725995,"For αὐτῷ - Specific alignment ""αὐτῷ = before him"" used infrequently: 0.2% out of 854 total alignments, threshold 2.1% (5.0% of peak 42%)","","","",""
"mat","15","26","5","καλὸν",1,0,"right",1,0,"καλὸν = right",2.272727272727273,"καλὸν","καλός","G25700",44,61.36363636363637,"For καλὸν - Specific alignment ""καλὸν = right"" used infrequently: 2.3% out of 44 total alignments, threshold 3.1% (5.0% of peak 61%)","","","",""
"mat","15","28","14","αὐτῆς",1,0,"Her",1,0,"αὐτῆς = Her",1.1976047904191618,"αὐτῆς","αὐτός","G08460",167,64.07185628742515,"For αὐτῆς - Specific alignment ""αὐτῆς = Her"" used infrequently: 1.2% out of 167 total alignments, threshold 3.2% (5.0% of peak 64%)","","","",""
"mat","15","28","5","εἶπεν",1,0,"her",1,0,"εἶπεν = her",0.16501650165016502,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν = her"" used infrequently: 0.2% out of 606 total alignments, threshold 2.4% (5.0% of peak 47%)","","","",""
"mat","15","32","0","ὁ δὲ Ἰησοῦς",3,0,"Jesus",1,0,"ὁ δὲ Ἰησοῦς = Jesus",2.850877192982456,"Ἰησοῦς","Ἰησοῦς","G24240",456,59.210526315789465,"For Ἰησοῦς - Specific alignment ""ὁ δὲ Ἰησοῦς = Jesus"" used infrequently: 2.9% out of 456 total alignments, threshold 3.0% (5.0% of peak 59%)","For Ἰησοῦς - Too many original language words in alignment: 3, threshold 3","","",""
