"book_id","chapter","verse","alignment_num","origWordsText","origWordsCount","origWordsBetween","targetWordsText","targetWordsCount","targetWordsBetween","alignmentText","alignmentTxtFrequency","originalWord","lemma","strong","alignmentsTotal","alignmentsTextFreqPeak","frequencyWarning","originalWordsCountWarning","targetWordsCountWarning","originalWordsBetweenWarning","targetWordsBetweenWarning"
"jhn","14","2","11","εἶπον",1,0,"I would have told",4,0,"εἶπον = I would have told",1.2345679012345678,"εἶπον","λέγω","G30040",81,35.80246913580247,"For εἶπον - Specific alignment ""εἶπον = I would have told"" used infrequently: 1.2% out of 81 total alignments, threshold 2.9% (8.0% of peak 36%)","","","",""
"jhn","14","23","13","καὶ ὁ Πατήρ",3,0,"Father",1,0,"καὶ ὁ Πατήρ = Father",3.4482758620689653,"Πατήρ","πατήρ","G39620",29,62.06896551724138,"For Πατήρ - Specific alignment ""καὶ ὁ Πατήρ = Father"" used infrequently: 3.4% out of 29 total alignments, threshold 5.0% (8.0% of peak 62%)","For Πατήρ - Too many original language words in alignment: 3, threshold 3","","",""
"jhn","15","15","1","λέγω",1,0,"do I call",3,0,"λέγω = do I call",0.4444444444444444,"λέγω","λέγω","G30040",225,66.22222222222223,"For λέγω - Specific alignment ""λέγω = do I call"" used infrequently: 0.4% out of 225 total alignments, threshold 5.3% (8.0% of peak 66%)","","","",""
"jhn","15","21","7","τὸ ὄνομά",2,0,"of",1,0,"τὸ ὄνομά = of",4.0,"ὄνομά","ὄνομα","G36860",25,68.0,"For ὄνομά - Specific alignment ""τὸ ὄνομά = of"" used infrequently: 4.0% out of 25 total alignments, threshold 5.4% (8.0% of peak 68%)","","","",""
"jhn","16","13","5","τῆς ἀληθείας",2,0,"of Truth",2,0,"τῆς ἀληθείας = of Truth",2.1739130434782608,"ἀληθείας","ἀλήθεια","G02250",46,54.347826086956516,"For ἀληθείας - Specific alignment ""τῆς ἀληθείας = of Truth"" used infrequently: 2.2% out of 46 total alignments, threshold 4.3% (8.0% of peak 54%)","","","",""
"jhn","16","22","3","μὲν λύπην",2,0,"sorrow",1,0,"μὲν λύπην = sorrow",0.7936507936507936,"μὲν","μέν","G33030",126,26.190476190476193,"For μὲν - Specific alignment ""μὲν λύπην = sorrow"" used infrequently: 0.8% out of 126 total alignments, threshold 2.1% (8.0% of peak 26%)","","","",""
"jhn","16","26","8","λέγω",1,0,"I",1,0,"λέγω = I",2.666666666666667,"λέγω","λέγω","G30040",225,66.22222222222223,"For λέγω - Specific alignment ""λέγω = I"" used infrequently: 2.7% out of 225 total alignments, threshold 5.3% (8.0% of peak 66%)","","","",""
"jhn","16","27","17","Θεοῦ",1,0,"Father",1,0,"Θεοῦ = Father",0.1404494382022472,"Θεοῦ","θεός","G23160",712,41.99438202247191,"For Θεοῦ - Specific alignment ""Θεοῦ = Father"" used infrequently: 0.1% out of 712 total alignments, threshold 3.4% (8.0% of peak 42%)","","","",""
"jhn","16","4","12","εἶπον",1,0,"told",1,0,"εἶπον = told",2.4691358024691357,"εἶπον","λέγω","G30040",81,35.80246913580247,"For εἶπον - Specific alignment ""εἶπον = told"" used infrequently: 2.5% out of 81 total alignments, threshold 2.9% (8.0% of peak 36%)","","","",""
"jhn","16","4","16","εἶπον",1,0,"I",1,0,"εἶπον = I",1.2345679012345678,"εἶπον","λέγω","G30040",81,35.80246913580247,"For εἶπον - Specific alignment ""εἶπον = I"" used infrequently: 1.2% out of 81 total alignments, threshold 2.9% (8.0% of peak 36%)","","","",""
"jhn","16","4","18","εἶπον",1,0,"tell",1,0,"εἶπον = tell",1.2345679012345678,"εἶπον","λέγω","G30040",81,35.80246913580247,"For εἶπον - Specific alignment ""εἶπον = tell"" used infrequently: 1.2% out of 81 total alignments, threshold 2.9% (8.0% of peak 36%)","","","",""
"jhn","16","7","1","τὴν ἀλήθειαν",2,0,"truly",1,0,"τὴν ἀλήθειαν = truly",4.545454545454546,"ἀλήθειαν","ἀλήθεια","G02250",22,77.27272727272727,"For ἀλήθειαν - Specific alignment ""τὴν ἀλήθειαν = truly"" used infrequently: 4.5% out of 22 total alignments, threshold 6.2% (8.0% of peak 77%)","","","",""
"jhn","16","7","3","λέγω",1,0,"tell",1,0,"λέγω = tell",2.2222222222222223,"λέγω","λέγω","G30040",225,66.22222222222223,"For λέγω - Specific alignment ""λέγω = tell"" used infrequently: 2.2% out of 225 total alignments, threshold 5.3% (8.0% of peak 66%)","","","",""
"jhn","16","9","1","ἁμαρτίας μέν",2,0,"sin",1,0,"ἁμαρτίας μέν = sin",1.7241379310344827,"ἁμαρτίας","ἁμαρτία","G02660",58,25.862068965517242,"For ἁμαρτίας - Specific alignment ""ἁμαρτίας μέν = sin"" used infrequently: 1.7% out of 58 total alignments, threshold 2.1% (8.0% of peak 26%)","","","",""
"jhn","17","25","0","Πάτερ δίκαιε καὶ",3,0,"Righteous Father",2,0,"Πάτερ δίκαιε καὶ = Righteous Father",100.0,"δίκαιε","δίκαιος","G13420",1,100.0,"","For δίκαιε - Too many original language words in alignment: 3, threshold 3","","",""
"jhn","17","25","0","Πάτερ δίκαιε καὶ",3,0,"Righteous Father",2,0,"Πάτερ δίκαιε καὶ = Righteous Father",4.3478260869565215,"Πάτερ","πατήρ","G39620",23,86.95652173913044,"For Πάτερ - Specific alignment ""Πάτερ δίκαιε καὶ = Righteous Father"" used infrequently: 4.3% out of 23 total alignments, threshold 7.0% (8.0% of peak 87%)","For Πάτερ - Too many original language words in alignment: 3, threshold 3","","",""
"jhn","17","5","1","σύ Πάτερ",2,0,"Father",1,0,"σύ Πάτερ = Father",4.3478260869565215,"Πάτερ","πατήρ","G39620",23,86.95652173913044,"For Πάτερ - Specific alignment ""σύ Πάτερ = Father"" used infrequently: 4.3% out of 23 total alignments, threshold 7.0% (8.0% of peak 87%)","","","",""
"jhn","17","5","14","τὸν κόσμον",2,0,"world",1,0,"τὸν κόσμον = world",4.444444444444445,"κόσμον","κόσμος","G28890",45,93.33333333333333,"For κόσμον - Specific alignment ""τὸν κόσμον = world"" used infrequently: 4.4% out of 45 total alignments, threshold 7.5% (8.0% of peak 93%)","","","",""
"jhn","18","15","11","ὁ δὲ μαθητὴς",3,0,"disciple",1,0,"ὁ δὲ μαθητὴς = disciple",6.666666666666667,"μαθητὴς","μαθητής","G31010",15,46.666666666666664,"","For μαθητὴς - Too many original language words in alignment: 3, threshold 3","","",""
"jhn","18","15","7","ὁ δὲ μαθητὴς",3,0,"another",1,0,"ὁ δὲ μαθητὴς = another",6.666666666666667,"μαθητὴς","μαθητής","G31010",15,46.666666666666664,"","For μαθητὴς - Too many original language words in alignment: 3, threshold 3","","",""
"jhn","18","15","9","ὁ δὲ μαθητὴς",3,0,"Now",1,0,"ὁ δὲ μαθητὴς = Now",6.666666666666667,"μαθητὴς","μαθητής","G31010",15,46.666666666666664,"","For μαθητὴς - Too many original language words in alignment: 3, threshold 3","","",""
"jhn","18","16","17","εἶπεν",1,0,"spoke",1,0,"εἶπεν = spoke",0.825082508250825,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν = spoke"" used infrequently: 0.8% out of 606 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"jhn","18","2","2","ὁ παραδιδοὺς",2,0,"who was going to betray",5,0,"ὁ παραδιδοὺς = who was going to betray",14.285714285714285,"παραδιδοὺς","παραδίδωμι","G38600",7,14.285714285714285,"","","For παραδιδοὺς - Too many target language words in alignment: 5, threshold 5","",""
"jhn","18","25","7","εἶπον",1,0,"The people",2,0,"εἶπον = The people",1.2345679012345678,"εἶπον","λέγω","G30040",81,35.80246913580247,"For εἶπον - Specific alignment ""εἶπον = The people"" used infrequently: 1.2% out of 81 total alignments, threshold 2.9% (8.0% of peak 36%)","","","",""
"jhn","18","31","12","τὸν νόμον",2,0,"law",1,0,"τὸν νόμον = law",3.125,"νόμον","νόμος","G35510",64,45.3125,"For νόμον - Specific alignment ""τὸν νόμον = law"" used infrequently: 3.1% out of 64 total alignments, threshold 3.6% (8.0% of peak 45%)","","","",""
"jhn","18","32","6","εἶπεν",1,0,"he had spoken",3,0,"εἶπεν = he had spoken",0.49504950495049505,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν = he had spoken"" used infrequently: 0.5% out of 606 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"jhn","18","4","9","εἶπεν",1,0,"and asked",2,0,"εἶπεν = and asked",0.16501650165016502,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν = and asked"" used infrequently: 0.2% out of 606 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"jhn","18","40","3","λέγοντες",1,0,"and said",2,0,"λέγοντες = and said",0.6711409395973155,"λέγοντες","λέγω","G30040",149,79.86577181208054,"For λέγοντες - Specific alignment ""λέγοντες = and said"" used infrequently: 0.7% out of 149 total alignments, threshold 6.4% (8.0% of peak 80%)","","","",""
"jhn","18","5","4","λέγει",1,0,"Jesus said",2,0,"λέγει = Jesus said",2.5787965616045847,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""λέγει = Jesus said"" used infrequently: 2.6% out of 349 total alignments, threshold 2.7% (8.0% of peak 34%)","","","",""
"jhn","19","11","20","ἁμαρτίαν",1,0,"a",1,0,"ἁμαρτίαν = a",3.571428571428571,"ἁμαρτίαν","ἁμαρτία","G02660",28,57.14285714285714,"For ἁμαρτίαν - Specific alignment ""ἁμαρτίαν = a"" used infrequently: 3.6% out of 28 total alignments, threshold 4.6% (8.0% of peak 57%)","","","",""
"jhn","19","11","7","ἐξουσίαν",1,0,"power",1,0,"ἐξουσίαν = power",3.508771929824561,"ἐξουσίαν","ἐξουσία","G18490",57,54.385964912280706,"For ἐξουσίαν - Specific alignment ""ἐξουσίαν = power"" used infrequently: 3.5% out of 57 total alignments, threshold 4.4% (8.0% of peak 54%)","","","",""
"jhn","19","14","8","καὶ λέγει",2,0,"Pilate said",2,0,"καὶ λέγει = Pilate said",0.5730659025787965,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""καὶ λέγει = Pilate said"" used infrequently: 0.6% out of 349 total alignments, threshold 2.7% (8.0% of peak 34%)","","","",""
"jhn","19","19","12","Ἰησοῦς",1,0,"JESUS",1,0,"Ἰησοῦς = JESUS",0.21929824561403508,"Ἰησοῦς","Ἰησοῦς","G24240",456,59.210526315789465,"For Ἰησοῦς - Specific alignment ""Ἰησοῦς = JESUS"" used infrequently: 0.2% out of 456 total alignments, threshold 4.7% (8.0% of peak 59%)","","","",""
"jhn","19","19","17","Ἰουδαίων",1,0,"JEWS",1,0,"Ἰουδαίων = JEWS",1.1627906976744187,"Ἰουδαίων","Ἰουδαῖος","G24530",86,61.627906976744185,"For Ἰουδαίων - Specific alignment ""Ἰουδαίων = JEWS"" used infrequently: 1.2% out of 86 total alignments, threshold 4.9% (8.0% of peak 62%)","","","",""
"jhn","19","24","29","μὲν οὖν",2,0,"Therefore",1,0,"μὲν οὖν = Therefore",0.7936507936507936,"μὲν","μέν","G33030",126,26.190476190476193,"For μὲν - Specific alignment ""μὲν οὖν = Therefore"" used infrequently: 0.8% out of 126 total alignments, threshold 2.1% (8.0% of peak 26%)","","","",""
"jhn","19","32","13","τοῦ συνσταυρωθέντος",2,0,"man who had been crucified",5,0,"τοῦ συνσταυρωθέντος = man who had been crucified",100.0,"συνσταυρωθέντος","συνσταυρόω","G49570",1,100.0,"","","For συνσταυρωθέντος - Too many target language words in alignment: 5, threshold 5","",""
"jhn","19","32","9","μὲν πρώτου",2,0,"first man",2,0,"μὲν πρώτου = first man",0.7936507936507936,"μὲν","μέν","G33030",126,26.190476190476193,"For μὲν - Specific alignment ""μὲν πρώτου = first man"" used infrequently: 0.8% out of 126 total alignments, threshold 2.1% (8.0% of peak 26%)","","","",""
"jhn","19","35","10","λέγει",1,0,"he is speaking",3,0,"λέγει = he is speaking",0.5730659025787965,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""λέγει = he is speaking"" used infrequently: 0.6% out of 349 total alignments, threshold 2.7% (8.0% of peak 34%)","","","",""
"jhn","19","37","5","λέγει",1,0,"will",1,0,"λέγει = will",0.28653295128939826,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""λέγει = will"" used infrequently: 0.3% out of 349 total alignments, threshold 2.7% (8.0% of peak 34%)","","","",""
"jhn","19","5","12","καὶ λέγει",2,0,"Pilate said",2,0,"καὶ λέγει = Pilate said",0.5730659025787965,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""καὶ λέγει = Pilate said"" used infrequently: 0.6% out of 349 total alignments, threshold 2.7% (8.0% of peak 34%)","","","",""
"jhn","19","7","15","Υἱὸν",1,0,"the Son",2,0,"Υἱὸν = the Son",2.083333333333333,"Υἱὸν","υἱός","G52070",48,83.33333333333334,"For Υἱὸν - Specific alignment ""Υἱὸν = the Son"" used infrequently: 2.1% out of 48 total alignments, threshold 6.7% (8.0% of peak 83%)","","","",""
"jhn","19","9","14","ὁ δὲ Ἰησοῦς",3,0,"But Jesus",2,0,"ὁ δὲ Ἰησοῦς = But Jesus",3.289473684210526,"Ἰησοῦς","Ἰησοῦς","G24240",456,59.210526315789465,"For Ἰησοῦς - Specific alignment ""ὁ δὲ Ἰησοῦς = But Jesus"" used infrequently: 3.3% out of 456 total alignments, threshold 4.7% (8.0% of peak 59%)","For Ἰησοῦς - Too many original language words in alignment: 3, threshold 3","","",""
"jhn","19","9","8","τῷ Ἰησοῦ",2,0,"to Jesus",2,0,"τῷ Ἰησοῦ = to Jesus",1.8018018018018018,"Ἰησοῦ","Ἰησοῦς","G24240",333,63.66366366366366,"For Ἰησοῦ - Specific alignment ""τῷ Ἰησοῦ = to Jesus"" used infrequently: 1.8% out of 333 total alignments, threshold 5.1% (8.0% of peak 64%)","","","",""
"jhn","2","12","7","οἱ ἀδελφοὶ",2,0,"his brothers",2,0,"οἱ ἀδελφοὶ = his brothers",3.3333333333333335,"ἀδελφοὶ","ἀδελφός","G00800",30,56.666666666666664,"For ἀδελφοὶ - Specific alignment ""οἱ ἀδελφοὶ = his brothers"" used infrequently: 3.3% out of 30 total alignments, threshold 4.5% (8.0% of peak 57%)","","","",""
"jhn","2","16","13","οἶκον ἐμπορίου",2,0,"a marketplace",2,0,"οἶκον ἐμπορίου = a marketplace",2.127659574468085,"οἶκον","οἶκος","G36240",47,48.93617021276596,"For οἶκον - Specific alignment ""οἶκον ἐμπορίου = a marketplace"" used infrequently: 2.1% out of 47 total alignments, threshold 3.9% (8.0% of peak 49%)","","","",""
"jhn","2","18","2","Ἰουδαῖοι",1,0,"Jewish authorities",2,0,"Ἰουδαῖοι = Jewish authorities",3.508771929824561,"Ἰουδαῖοι","Ἰουδαῖος","G24530",57,84.21052631578947,"For Ἰουδαῖοι - Specific alignment ""Ἰουδαῖοι = Jewish authorities"" used infrequently: 3.5% out of 57 total alignments, threshold 6.7% (8.0% of peak 84%)","","","",""
"jhn","2","20","2","Ἰουδαῖοι",1,0,"Jewish authorities",2,0,"Ἰουδαῖοι = Jewish authorities",3.508771929824561,"Ἰουδαῖοι","Ἰουδαῖος","G24530",57,84.21052631578947,"For Ἰουδαῖοι - Specific alignment ""Ἰουδαῖοι = Jewish authorities"" used infrequently: 3.5% out of 57 total alignments, threshold 6.7% (8.0% of peak 84%)","","","",""
"jhn","2","21","2","ἔλεγεν",1,0,"was speaking",2,0,"ἔλεγεν = was speaking",1.282051282051282,"ἔλεγεν","λέγω","G30040",78,29.48717948717949,"For ἔλεγεν - Specific alignment ""ἔλεγεν = was speaking"" used infrequently: 1.3% out of 78 total alignments, threshold 2.4% (8.0% of peak 29%)","","","",""
"jhn","2","22","20","εἶπεν",1,0,"had spoken",2,0,"εἶπεν = had spoken",0.16501650165016502,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν = had spoken"" used infrequently: 0.2% out of 606 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"jhn","2","8","1","λέγει",1,0,"he told",2,0,"λέγει = he told",0.28653295128939826,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""λέγει = he told"" used infrequently: 0.3% out of 349 total alignments, threshold 2.7% (8.0% of peak 34%)","","","",""
"jhn","20","13","6","λέγει",1,0,"She said",2,0,"λέγει = She said",0.8595988538681949,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""λέγει = She said"" used infrequently: 0.9% out of 349 total alignments, threshold 2.7% (8.0% of peak 34%)","","","",""
"jhn","20","15","14","λέγει",1,0,"so she said",3,0,"λέγει = so she said",0.28653295128939826,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""λέγει = so she said"" used infrequently: 0.3% out of 349 total alignments, threshold 2.7% (8.0% of peak 34%)","","","",""
"jhn","20","18","10","εἶπεν",1,0,"he had said",3,0,"εἶπεν = he had said",0.49504950495049505,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν = he had said"" used infrequently: 0.5% out of 606 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"jhn","20","2","16","λέγει",1,0,"she said",2,0,"λέγει = she said",0.28653295128939826,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""λέγει = she said"" used infrequently: 0.3% out of 349 total alignments, threshold 2.7% (8.0% of peak 34%)","","","",""
"jhn","20","21","0","εἶπεν",1,0,"Jesus",1,0,"εἶπεν = Jesus",0.16501650165016502,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν = Jesus"" used infrequently: 0.2% out of 606 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"jhn","20","25","4","ἔλεγον",1,0,"later said",2,0,"ἔλεγον = later said",1.25,"ἔλεγον","λέγω","G30040",80,42.5,"For ἔλεγον - Specific alignment ""ἔλεγον = later said"" used infrequently: 1.2% out of 80 total alignments, threshold 3.4% (8.0% of peak 42%)","","","",""
"jhn","20","30","0","μὲν οὖν",2,0,"Now",1,0,"μὲν οὖν = Now",0.7936507936507936,"μὲν","μέν","G33030",126,26.190476190476193,"For μὲν - Specific alignment ""μὲν οὖν = Now"" used infrequently: 0.8% out of 126 total alignments, threshold 2.1% (8.0% of peak 26%)","","","",""
"jhn","20","9","8","δεῖ",1,0,"should",1,0,"δεῖ = should",3.79746835443038,"δεῖ","δέω","G12100",79,58.22784810126582,"For δεῖ - Specific alignment ""δεῖ = should"" used infrequently: 3.8% out of 79 total alignments, threshold 4.7% (8.0% of peak 58%)","","","",""
"jhn","21","11","10","γῆν",1,0,"shore",1,0,"γῆν = shore",1.282051282051282,"γῆν","γῆ","G10930",78,44.871794871794876,"For γῆν - Specific alignment ""γῆν = shore"" used infrequently: 1.3% out of 78 total alignments, threshold 3.6% (8.0% of peak 45%)","","","",""
"jhn","21","15","13","λέγει",1,0,"Peter said",2,0,"λέγει = Peter said",0.5730659025787965,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""λέγει = Peter said"" used infrequently: 0.6% out of 349 total alignments, threshold 2.7% (8.0% of peak 34%)","","","",""
"jhn","21","15","23","λέγει",1,0,"Jesus said",2,0,"λέγει = Jesus said",2.5787965616045847,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""λέγει = Jesus said"" used infrequently: 2.6% out of 349 total alignments, threshold 2.7% (8.0% of peak 34%)","","","",""
"jhn","21","16","17","λέγει",1,0,"Jesus said",2,0,"λέγει = Jesus said",2.5787965616045847,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""λέγει = Jesus said"" used infrequently: 2.6% out of 349 total alignments, threshold 2.7% (8.0% of peak 34%)","","","",""
"jhn","21","16","8","λέγει",1,0,"Peter said",2,0,"λέγει = Peter said",0.5730659025787965,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""λέγει = Peter said"" used infrequently: 0.6% out of 349 total alignments, threshold 2.7% (8.0% of peak 34%)","","","",""
"jhn","21","17","10","εἶπεν",1,0,"Jesus had said",3,0,"εἶπεν = Jesus had said",0.16501650165016502,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν = Jesus had said"" used infrequently: 0.2% out of 606 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"jhn","21","19","1","εἶπεν",1,0,"Jesus said",2,0,"εἶπεν = Jesus said",0.49504950495049505,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν = Jesus said"" used infrequently: 0.5% out of 606 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"jhn","21","20","21","εἶπεν",1,0,"who had said",3,0,"εἶπεν = who had said",0.16501650165016502,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν = who had said"" used infrequently: 0.2% out of 606 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"jhn","21","20","25","ὁ παραδιδούς",2,0,"the one who will betray",5,0,"ὁ παραδιδούς = the one who will betray",33.33333333333333,"παραδιδούς","παραδίδωμι","G38600",3,66.66666666666666,"","","For παραδιδούς - Too many target language words in alignment: 5, threshold 5","",""
"jhn","21","21","5","τῷ Ἰησοῦ",2,0,"to Jesus",2,0,"τῷ Ἰησοῦ = to Jesus",1.8018018018018018,"Ἰησοῦ","Ἰησοῦς","G24240",333,63.66366366366366,"For Ἰησοῦ - Specific alignment ""τῷ Ἰησοῦ = to Jesus"" used infrequently: 1.8% out of 333 total alignments, threshold 5.1% (8.0% of peak 64%)","","","",""
"jhn","21","23","16","εἶπεν",1,0,"say",1,0,"εἶπεν = say",0.16501650165016502,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν = say"" used infrequently: 0.2% out of 606 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"jhn","3","1","6","ὄνομα αὐτῷ",2,0,"whose name was",3,0,"ὄνομα αὐτῷ = whose name was",1.2048192771084338,"ὄνομα","ὄνομα","G36860",83,43.373493975903614,"For ὄνομα - Specific alignment ""ὄνομα αὐτῷ = whose name was"" used infrequently: 1.2% out of 83 total alignments, threshold 3.5% (8.0% of peak 43%)","","","",""
"jhn","3","2","20","τὰ σημεῖα",2,0,"signs",1,0,"τὰ σημεῖα = signs",3.3333333333333335,"σημεῖα","σημεῖον","G45920",30,83.33333333333334,"For σημεῖα - Specific alignment ""τὰ σημεῖα = signs"" used infrequently: 3.3% out of 30 total alignments, threshold 6.7% (8.0% of peak 83%)","","","",""
"jhn","3","21","10","φανερωθῇ",1,0,"it may be plainly seen",5,0,"φανερωθῇ = it may be plainly seen",10.0,"φανερωθῇ","φανερόω","G53190",10,20.0,"","","For φανερωθῇ - Too many target language words in alignment: 5, threshold 5","",""
"jhn","3","25","1","ἐγένετο",1,0,"there arose",2,0,"ἐγένετο = there arose",1.4423076923076923,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο = there arose"" used infrequently: 1.4% out of 208 total alignments, threshold 1.8% (8.0% of peak 23%)","","","",""
"jhn","3","25","4","τῶν μαθητῶν",2,0,"some of",2,0,"τῶν μαθητῶν = some of",1.694915254237288,"μαθητῶν","μαθητής","G31010",59,45.76271186440678,"For μαθητῶν - Specific alignment ""τῶν μαθητῶν = some of"" used infrequently: 1.7% out of 59 total alignments, threshold 3.7% (8.0% of peak 46%)","","","",""
"jhn","3","4","11","μὴ δύναται",2,0,"cannot",1,0,"μὴ δύναται = cannot",1.2048192771084338,"δύναται","δύναμαι","G14100",83,27.710843373493976,"For δύναται - Specific alignment ""μὴ δύναται = cannot"" used infrequently: 1.2% out of 83 total alignments, threshold 2.2% (8.0% of peak 28%)","","","",""
"jhn","3","4","20","μὴ δύναται",2,0,"can he",2,0,"μὴ δύναται = can he",1.2048192771084338,"δύναται","δύναμαι","G14100",83,27.710843373493976,"For δύναται - Specific alignment ""μὴ δύναται = can he"" used infrequently: 1.2% out of 83 total alignments, threshold 2.2% (8.0% of peak 28%)","","","",""
"jhn","3","5","12","Πνεύματος",1,0,"the Spirit",2,0,"Πνεύματος = the Spirit",2.6548672566371683,"Πνεύματος","πνεῦμα","G41510",113,54.86725663716814,"For Πνεύματος - Specific alignment ""Πνεύματος = the Spirit"" used infrequently: 2.7% out of 113 total alignments, threshold 4.4% (8.0% of peak 55%)","","","",""
"jhn","3","8","1","πνεῦμα",1,0,"wind",1,0,"πνεῦμα = wind",1.8867924528301887,"πνεῦμα","πνεῦμα","G41510",53,43.39622641509434,"For πνεῦμα - Specific alignment ""πνεῦμα = wind"" used infrequently: 1.9% out of 53 total alignments, threshold 3.5% (8.0% of peak 43%)","","","",""
"jhn","4","1","9","Ἰησοῦς",1,0,"he",1,0,"Ἰησοῦς = he",0.21929824561403508,"Ἰησοῦς","Ἰησοῦς","G24240",456,59.210526315789465,"For Ἰησοῦς - Specific alignment ""Ἰησοῦς = he"" used infrequently: 0.2% out of 456 total alignments, threshold 4.7% (8.0% of peak 59%)","","","",""
"jhn","4","10","13","ὁ λέγων",2,0,"who is saying",3,0,"ὁ λέγων = who is saying",0.5555555555555556,"λέγων","λέγω","G30040",180,74.44444444444444,"For λέγων - Specific alignment ""ὁ λέγων = who is saying"" used infrequently: 0.6% out of 180 total alignments, threshold 6.0% (8.0% of peak 74%)","","","",""
"jhn","4","14","13","εἰς τὸν αἰῶνα",3,0,"again",1,0,"εἰς τὸν αἰῶνα = again",3.225806451612903,"αἰῶνα","αἰών","G01650",31,45.16129032258064,"For αἰῶνα - Specific alignment ""εἰς τὸν αἰῶνα = again"" used infrequently: 3.2% out of 31 total alignments, threshold 3.6% (8.0% of peak 45%)","For αἰῶνα - Too many original language words in alignment: 3, threshold 3","","",""
"jhn","4","16","0","λέγει",1,0,"Jesus said",2,0,"λέγει = Jesus said",2.5787965616045847,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""λέγει = Jesus said"" used infrequently: 2.6% out of 349 total alignments, threshold 2.7% (8.0% of peak 34%)","","","",""
"jhn","4","17","11","λέγει",1,0,"replied",1,0,"λέγει = replied",0.5730659025787965,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""λέγει = replied"" used infrequently: 0.6% out of 349 total alignments, threshold 2.7% (8.0% of peak 34%)","","","",""
"jhn","4","17","13","καλῶς",1,0,"You are right",3,0,"καλῶς = You are right",2.857142857142857,"καλῶς","καλῶς","G25730",35,54.285714285714285,"For καλῶς - Specific alignment ""καλῶς = You are right"" used infrequently: 2.9% out of 35 total alignments, threshold 4.3% (8.0% of peak 54%)","","","",""
"jhn","4","2","8","οἱ μαθηταὶ",2,0,"disciples were",2,0,"οἱ μαθηταὶ = disciples were",1.0752688172043012,"μαθηταὶ","μαθητής","G31010",93,47.31182795698925,"For μαθηταὶ - Specific alignment ""οἱ μαθηταὶ = disciples were"" used infrequently: 1.1% out of 93 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"jhn","4","20","15","δεῖ",1,0,"people must",2,0,"δεῖ = people must",1.2658227848101267,"δεῖ","δέω","G12100",79,58.22784810126582,"For δεῖ - Specific alignment ""δεῖ = people must"" used infrequently: 1.3% out of 79 total alignments, threshold 4.7% (8.0% of peak 58%)","","","",""
