"originalWord","alignment_key","book_id","chapter","verse","alignment_num","origWordsText","origWordsCount","origWordsBetween","targetWordsText","targetWordsCount","targetWordsBetween","alignmentText","alignmentTxtFrequency","lemma","strong"
"μαθηταὶ",60041,"jhn","21","8","2","μαθηταὶ",1,0,"disciples",1,0,"μαθηταὶ = disciples",47.31182795698925,"μαθητής","G31010"
"μαθηταὶ",66088,"act","9","25","2","οἱ μαθηταὶ",2,0,"disciples",1,0,"οἱ μαθηταὶ = disciples",44.086021505376344,"μαθητής","G31010"
"μαθηταὶ",66328,"act","9","38","6","μαθηταὶ",1,0,"disciples",1,0,"μαθηταὶ = disciples",47.31182795698925,"μαθητής","G31010"
"μαθηταὶ",69161,"act","13","52","1","μαθηταὶ",1,0,"disciples",1,0,"μαθηταὶ = disciples",47.31182795698925,"μαθητής","G31010"
"μαθητῶν",3576,"mat","8","21","2","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθητῶν",5072,"mat","11","2","15","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",14554,"mat","26","18","26","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",17933,"mrk","3","7","4","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",20589,"mrk","7","2","4","τῶν μαθητῶν",2,0,"of",1,0,"τῶν μαθητῶν = of",11.864406779661017,"μαθητής","G31010"
"μαθητῶν",20591,"mrk","7","2","6","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",21274,"mrk","8","10","7","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",23237,"mrk","10","46","11","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",23352,"mrk","11","1","15","τῶν μαθητῶν",2,0,"of",1,0,"τῶν μαθητῶν = of",11.864406779661017,"μαθητής","G31010"
"μαθητῶν",23354,"mrk","11","1","17","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",24601,"mrk","13","1","8","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",25366,"mrk","14","13","3","τῶν μαθητῶν",2,0,"of",1,0,"τῶν μαθητῶν = of",11.864406779661017,"μαθητής","G31010"
"μαθητῶν",25368,"mrk","14","13","5","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",25403,"mrk","14","14","18","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",31237,"luk","6","17","13","μαθητῶν",1,0,"of",1,0,"μαθητῶν = of",10.16949152542373,"μαθητής","G31010"
"μαθητῶν",31239,"luk","6","17","15","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθητῶν",32175,"luk","7","18","11","τῶν μαθητῶν",2,0,"of",1,0,"τῶν μαθητῶν = of",11.864406779661017,"μαθητής","G31010"
"μαθητῶν",32177,"luk","7","18","13","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",34537,"luk","9","40","3","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",35687,"luk","11","1","13","τῶν μαθητῶν",2,0,"of",1,0,"τῶν μαθητῶν = of",11.864406779661017,"μαθητής","G31010"
"μαθητῶν",35689,"luk","11","1","15","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",41723,"luk","19","29","16","μαθητῶν",1,0,"of",1,0,"μαθητῶν = of",10.16949152542373,"μαθητής","G31010"
"μαθητῶν",41725,"luk","19","29","18","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθητῶν",41834,"luk","19","37","16","μαθητῶν",1,0,"of",1,0,"μαθητῶν = of",10.16949152542373,"μαθητής","G31010"
"μαθητῶν",41836,"luk","19","37","18","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθητῶν",43446,"luk","22","11","22","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",46495,"jhn","1","35","10","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",47558,"jhn","3","25","4","τῶν μαθητῶν",2,0,"some of",2,0,"τῶν μαθητῶν = some of",1.694915254237288,"μαθητής","G31010"
"μαθητῶν",47560,"jhn","3","25","6","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",49394,"jhn","6","3","10","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",49455,"jhn","6","8","3","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",50313,"jhn","6","60","4","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",50415,"jhn","6","66","5","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",54271,"jhn","11","54","24","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθητῶν",54399,"jhn","12","4","4","τῶν μαθητῶν",2,0,"of",1,0,"τῶν μαθητῶν = of",11.864406779661017,"μαθητής","G31010"
"μαθητῶν",54401,"jhn","12","4","6","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",55243,"jhn","13","5","11","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθητῶν",55517,"jhn","13","23","4","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",57014,"jhn","16","17","3","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",57859,"jhn","18","2","15","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",58112,"jhn","18","17","13","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθητῶν",58150,"jhn","18","19","7","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",58254,"jhn","18","25","17","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",59857,"jhn","20","30","8","τῶν μαθητῶν",2,0,"of",1,0,"τῶν μαθητῶν = of",11.864406779661017,"μαθητής","G31010"
"μαθητῶν",59859,"jhn","20","30","10","τῶν μαθητῶν",2,0,"disciples",1,0,"τῶν μαθητῶν = disciples",45.76271186440678,"μαθητής","G31010"
"μαθητῶν",59923,"jhn","21","2","20","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθητῶν",60119,"jhn","21","12","8","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθητῶν",63631,"act","6","1","6","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθητῶν",63655,"act","6","2","6","μαθητῶν",1,0,"of",1,0,"μαθητῶν = of",10.16949152542373,"μαθητής","G31010"
"μαθητῶν",63657,"act","6","2","8","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθητῶν",63750,"act","6","7","8","τῶν μαθητῶν",2,0,"of disciples",2,0,"τῶν μαθητῶν = of disciples",1.694915254237288,"μαθητής","G31010"
"μαθητῶν",65992,"act","9","19","8","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθητῶν",67744,"act","11","29","2","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθητῶν",69501,"act","14","20","3","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθητῶν",69537,"act","14","22","3","μαθητῶν",1,0,"of",1,0,"μαθητῶν = of",10.16949152542373,"μαθητής","G31010"
"μαθητῶν",69539,"act","14","22","5","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθητῶν",69825,"act","15","10","10","μαθητῶν",1,0,"of",1,0,"μαθητῶν = of",10.16949152542373,"μαθητής","G31010"
"μαθητῶν",69827,"act","15","10","12","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθητῶν",73773,"act","21","16","1","μαθητῶν",1,0,"disciples",1,0,"μαθητῶν = disciples",28.8135593220339,"μαθητής","G31010"
"μαθηταῖς",3951,"mat","9","10","18","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",3957,"mat","9","11","5","τοῖς μαθηταῖς",2,0,"to",1,0,"τοῖς μαθηταῖς = to",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",3959,"mat","9","11","7","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",4362,"mat","9","37","2","τοῖς μαθηταῖς",2,0,"to",1,0,"τοῖς μαθηταῖς = to",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",4364,"mat","9","37","4","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",5048,"mat","11","1","6","τοῖς δώδεκα μαθηταῖς",3,0,"twelve disciples",2,0,"τοῖς δώδεκα μαθηταῖς = twelve disciples",1.7543859649122806,"μαθητής","G31010"
"μαθηταῖς",7574,"mat","14","19","25","μαθηταῖς",1,0,"disciples",1,0,"μαθηταῖς = disciples",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",8310,"mat","15","36","13","μαθηταῖς",1,0,"disciples",1,0,"μαθηταῖς = disciples",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",8621,"mat","16","20","3","μαθηταῖς",1,0,"disciples",1,0,"μαθηταῖς = disciples",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",8637,"mat","16","21","7","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",8702,"mat","16","24","3","τοῖς μαθηταῖς",2,0,"to",1,0,"τοῖς μαθηταῖς = to",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",8704,"mat","16","24","5","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",9047,"mat","17","16","2","τοῖς μαθηταῖς",2,0,"to",1,0,"τοῖς μαθηταῖς = to",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",9049,"mat","17","16","4","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",10215,"mat","19","23","2","τοῖς μαθηταῖς",2,0,"to",1,0,"τοῖς μαθηταῖς = to",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",10217,"mat","19","23","4","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",12255,"mat","23","1","6","τοῖς μαθηταῖς",2,0,"to",1,0,"τοῖς μαθηταῖς = to",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",12257,"mat","23","1","8","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",14316,"mat","26","1","8","τοῖς μαθηταῖς",2,0,"to",1,0,"τοῖς μαθηταῖς = to",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",14318,"mat","26","1","10","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",14668,"mat","26","26","10","μαθηταῖς",1,0,"disciples",1,0,"μαθηταῖς = disciples",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",14819,"mat","26","36","12","μαθηταῖς",1,0,"disciples",1,0,"μαθηταῖς = disciples",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",16474,"mat","28","7","4","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",16503,"mat","28","8","13","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",17564,"mrk","2","15","16","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",17584,"mrk","2","16","13","τοῖς μαθηταῖς",2,0,"to",1,0,"τοῖς μαθηταῖς = to",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",17586,"mrk","2","16","15","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",17975,"mrk","3","9","3","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",18873,"mrk","4","34","14","μαθηταῖς",1,0,"disciples",1,0,"μαθηταῖς = disciples",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",20338,"mrk","6","41","19","τοῖς μαθηταῖς",2,0,"to",1,0,"τοῖς μαθηταῖς = to",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",20340,"mrk","6","41","21","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",21230,"mrk","8","6","15","τοῖς μαθηταῖς",2,0,"to",1,0,"τοῖς μαθηταῖς = to",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",21232,"mrk","8","6","17","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",21649,"mrk","8","34","6","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",22014,"mrk","9","18","15","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",22834,"mrk","10","23","4","τοῖς μαθηταῖς",2,0,"to",1,0,"τοῖς μαθηταῖς = to",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",22836,"mrk","10","23","6","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",25658,"mrk","14","32","9","τοῖς μαθηταῖς",2,0,"to",1,0,"τοῖς μαθηταῖς = to",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",25660,"mrk","14","32","11","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",26991,"mrk","16","7","4","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",34102,"luk","9","16","18","μαθηταῖς",1,0,"to",1,0,"μαθηταῖς = to",3.508771929824561,"μαθητής","G31010"
"μαθηταῖς",34104,"luk","9","16","20","μαθηταῖς",1,0,"disciples",1,0,"μαθηταῖς = disciples",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",41878,"luk","19","39","14","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",42682,"luk","20","45","7","τοῖς μαθηταῖς",2,0,"to",1,0,"τοῖς μαθηταῖς = to",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",42684,"luk","20","45","9","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",49519,"jhn","6","12","3","τοῖς μαθηταῖς",2,0,"to",1,0,"τοῖς μαθηταῖς = to",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",49521,"jhn","6","12","5","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",49690,"jhn","6","22","28","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",53550,"jhn","11","7","5","μαθηταῖς",1,0,"disciples",1,0,"μαθηταῖς = disciples",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",57828,"jhn","18","1","7","τοῖς μαθηταῖς",2,0,"disciples",1,0,"τοῖς μαθηταῖς = disciples",45.614035087719294,"μαθητής","G31010"
"μαθηταῖς",59627,"jhn","20","18","5","μαθηταῖς",1,0,"disciples",1,0,"μαθηταῖς = disciples",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",59896,"jhn","21","1","7","μαθηταῖς",1,0,"disciples",1,0,"μαθηταῖς = disciples",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",60150,"jhn","21","14","6","μαθηταῖς",1,0,"disciples",1,0,"μαθηταῖς = disciples",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",66106,"act","9","26","6","μαθηταῖς",1,0,"disciples",1,0,"μαθηταῖς = disciples",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",69633,"act","14","28","8","μαθηταῖς",1,0,"disciples",1,0,"μαθηταῖς = disciples",24.561403508771928,"μαθητής","G31010"
"μαθηταῖς",72104,"act","18","27","10","μαθηταῖς",1,0,"to",1,0,"μαθηταῖς = to",3.508771929824561,"μαθητής","G31010"
"μαθηταῖς",72106,"act","18","27","12","μαθηταῖς",1,0,"disciples",1,0,"μαθηταῖς = disciples",24.561403508771928,"μαθητής","G31010"
"θέλω",3289,"mat","8","3","6","θέλω",1,0,"I am willing",3,0,"θέλω = I am willing",6.122448979591836,"θέλω","G23090"
"θέλω",3983,"mat","9","13","5","θέλω",1,0,"I desire",2,0,"θέλω = I desire",10.204081632653061,"θέλω","G23090"
"θέλω",5606,"mat","12","7","4","θέλω",1,0,"I desire",2,0,"θέλω = I desire",10.204081632653061,"θέλω","G23090"
"θέλω",8250,"mat","15","32","22","θέλω",1,0,"I",1,0,"θέλω = I",20.408163265306122,"θέλω","G23090"
"θέλω",8252,"mat","15","32","24","θέλω",1,0,"want",1,0,"θέλω = want",16.3265306122449,"θέλω","G23090"
"θέλω",10547,"mat","20","14","5","θέλω δὲ",2,0,"I choose",2,0,"θέλω δὲ = I choose",2.0408163265306123,"θέλω","G23090"
"θέλω",10561,"mat","20","15","6","ὃ θέλω",2,0,"as I want",3,0,"ὃ θέλω = as I want",2.0408163265306123,"θέλω","G23090"
"θέλω",11366,"mat","21","29","3","θέλω",1,0,"I will",2,0,"θέλω = I will",2.0408163265306123,"θέλω","G23090"
"θέλω",14877,"mat","26","39","24","θέλω",1,0,"will",1,0,"θέλω = will",4.081632653061225,"θέλω","G23090"
"θέλω",17263,"mrk","1","41","8","θέλω",1,0,"I am willing",3,0,"θέλω = I am willing",6.122448979591836,"θέλω","G23090"
"θέλω",20067,"mrk","6","25","10","θέλω",1,0,"I desire",2,0,"θέλω = I desire",10.204081632653061,"θέλω","G23090"
"θέλω",25723,"mrk","14","36","15","θέλω",1,0,"will",1,0,"θέλω = will",4.081632653061225,"θέλω","G23090"
"θέλω",29568,"luk","4","6","20","θέλω",1,0,"I want",2,0,"θέλω = I want",16.3265306122449,"θέλω","G23090"
"θέλω",30455,"luk","5","13","7","θέλω",1,0,"I am willing",3,0,"θέλω = I am willing",6.122448979591836,"θέλω","G23090"
"θέλω",37472,"luk","12","49","8","θέλω",1,0,"I wish",2,0,"θέλω = I wish",4.081632653061225,"θέλω","G23090"
"θέλω",57763,"jhn","17","24","4","θέλω",1,0,"I desire",2,0,"θέλω = I desire",10.204081632653061,"θέλω","G23090"
"θέλω",60322,"jhn","21","22","4","θέλω",1,0,"I want",2,0,"θέλω = I want",16.3265306122449,"θέλω","G23090"
"θέλω",60357,"jhn","21","23","24","θέλω",1,0,"I want",2,0,"θέλω = I want",16.3265306122449,"θέλω","G23090"
"θέλω",78556,"rom","1","13","1","θέλω",1,0,"I",1,0,"θέλω = I",20.408163265306122,"θέλω","G23090"
"θέλω",78558,"rom","1","13","3","θέλω",1,0,"want",1,0,"θέλω = want",16.3265306122449,"θέλω","G23090"
"θέλω",81011,"rom","7","15","8","θέλω",1,0,"I want to do",4,0,"θέλω = I want to do",2.0408163265306123,"θέλω","G23090"
"θέλω",81024,"rom","7","16","3","θέλω",1,0,"I",1,0,"θέλω = I",20.408163265306122,"θέλω","G23090"
"θέλω",81026,"rom","7","16","5","θέλω",1,0,"want",1,0,"θέλω = want",16.3265306122449,"θέλω","G23090"
"θέλω",81072,"rom","7","19","3","θέλω",1,0,"I want",2,0,"θέλω = I want",16.3265306122449,"θέλω","G23090"
"θέλω",81079,"rom","7","19","10","θέλω",1,0,"I",1,0,"θέλω = I",20.408163265306122,"θέλω","G23090"
"θέλω",81081,"rom","7","19","12","θέλω",1,0,"want",1,0,"θέλω = want",16.3265306122449,"θέλω","G23090"
"θέλω",81087,"rom","7","20","3","θέλω",1,0,"I",1,0,"θέλω = I",20.408163265306122,"θέλω","G23090"
"θέλω",81089,"rom","7","20","5","θέλω",1,0,"want to do",3,0,"θέλω = want to do",2.0408163265306123,"θέλω","G23090"
"θέλω",82984,"rom","11","25","1","θέλω",1,0,"I",1,0,"θέλω = I",20.408163265306122,"θέλω","G23090"
"θέλω",82986,"rom","11","25","3","θέλω",1,0,"want",1,0,"θέλω = want",16.3265306122449,"θέλω","G23090"
"θέλω",84772,"rom","16","19","8","θέλω",1,0,"I want",2,0,"θέλω = I want",16.3265306122449,"θέλω","G23090"
"θέλω",86940,"1co","7","7","0","θέλω δὲ",2,0,"I wish that",3,0,"θέλω δὲ = I wish that",2.0408163265306123,"θέλω","G23090"
"θέλω",87342,"1co","7","32","1","θέλω",1,0,"I would like",3,0,"θέλω = I would like",2.0408163265306123,"θέλω","G23090"
"θέλω",88178,"1co","10","1","1","θέλω",1,0,"I",1,0,"θέλω = I",20.408163265306122,"θέλω","G23090"
"θέλω",88180,"1co","10","1","3","θέλω",1,0,"want",1,0,"θέλω = want",16.3265306122449,"θέλω","G23090"
"θέλω",88459,"1co","10","20","12","θέλω",1,0,"I",1,0,"θέλω = I",20.408163265306122,"θέλω","G23090"
"θέλω",88461,"1co","10","20","14","θέλω",1,0,"want",1,0,"θέλω = want",16.3265306122449,"θέλω","G23090"
"θέλω",88655,"1co","11","3","1","θέλω",1,0,"I want",2,0,"θέλω = I want",16.3265306122449,"θέλω","G23090"
"θέλω",89146,"1co","12","1","4","θέλω",1,0,"I do",2,0,"θέλω = I do",2.0408163265306123,"θέλω","G23090"
"θέλω",89148,"1co","12","1","6","θέλω",1,0,"want",1,0,"θέλω = want",16.3265306122449,"θέλω","G23090"
"θέλω",89845,"1co","14","5","1","θέλω",1,0,"I desire",2,0,"θέλω = I desire",10.204081632653061,"θέλω","G23090"
"θέλω",90064,"1co","14","19","3","θέλω",1,0,"I would rather",3,0,"θέλω = I would rather",2.0408163265306123,"θέλω","G23090"
"θέλω",91284,"1co","16","7","1","θέλω",1,0,"I",1,0,"θέλω = I",20.408163265306122,"θέλω","G23090"
"θέλω",91286,"1co","16","7","3","θέλω",1,0,"desire",1,0,"θέλω = desire",2.0408163265306123,"θέλω","G23090"
"θέλω",95593,"2co","12","20","9","θέλω",1,0,"I wish",2,0,"θέλω = I wish",4.081632653061225,"θέλω","G23090"
"θέλω",96634,"gal","3","2","0","θέλω",1,0,"I want",2,0,"θέλω = I want",16.3265306122449,"θέλω","G23090"
"θέλω",102601,"col","2","1","1","θέλω",1,0,"I want",2,0,"θέλω = I want",16.3265306122449,"θέλω","G23090"
"θέλω",120901,"3jn","1","13","5","θέλω",1,0,"I",1,0,"θέλω = I",20.408163265306122,"θέλω","G23090"
"θέλω",120903,"3jn","1","13","7","θέλω",1,0,"wish",1,0,"θέλω = wish",2.0408163265306123,"θέλω","G23090"
"αἰώνιον",9395,"mat","18","8","29","τὸ αἰώνιον",2,0,"eternal",1,0,"τὸ αἰώνιον = eternal",4.444444444444445,"αἰώνιος","G01660"
"αἰώνιον",10116,"mat","19","16","11","αἰώνιον",1,0,"eternal",1,0,"αἰώνιον = eternal",77.77777777777779,"αἰώνιος","G01660"
"αἰώνιον",10345,"mat","19","29","24","αἰώνιον",1,0,"eternal",1,0,"αἰώνιον = eternal",77.77777777777779,"αἰώνιος","G01660"
"αἰώνιον",14206,"mat","25","41","13","τὸ αἰώνιον",2,0,"eternal",1,0,"τὸ αἰώνιον = eternal",4.444444444444445,"αἰώνιος","G01660"
"αἰώνιον",14300,"mat","25","46","3","αἰώνιον",1,0,"eternal",1,0,"αἰώνιον = eternal",77.77777777777779,"αἰώνιος","G01660"
"αἰώνιον",14306,"mat","25","46","9","αἰώνιον",1,0,"eternal",1,0,"αἰώνιον = eternal",77.77777777777779,"αἰώνιος","G01660"
"αἰώνιον",22746,"mrk","10","17","18","αἰώνιον",1,0,"eternal",1,0,"αἰώνιον = eternal",77.77777777777779,"αἰώνιος","G01660"
"αἰώνιον",22974,"mrk","10","30","27","αἰώνιον",1,0,"eternal",1,0,"αἰώνιον = eternal",77.77777777777779,"αἰώνιος","G01660"
"αἰώνιον",35377,"luk","10","25","13","αἰώνιον",1,0,"eternal",1,0,"αἰώνιον = eternal",77.77777777777779,"αἰώνιος","G01660"
