"id","orginalWord","lemma","strong","alignmentsForOriginalWord","alignmentFrequency%","origWordsCount-min","origWordsCount-max","origWordsCount-mean","origWordsCount-stddev","origWordsCount-total","origWordsCount-meanNormalized","origWordsCount-stddevNormalized","origWordsBetween-min","origWordsBetween-max","origWordsBetween-mean","origWordsBetween-stddev","origWordsBetween-total","origWordsBetween-meanNormalized","origWordsBetween-stddevNormalized","targetWordsCount-min","targetWordsCount-max","targetWordsCount-mean","targetWordsCount-stddev","targetWordsCount-total","targetWordsCount-meanNormalized","targetWordsCount-stddevNormalized","targetWordsBetween-min","targetWordsBetween-max","targetWordsBetween-mean","targetWordsBetween-stddev","targetWordsBetween-total","targetWordsBetween-meanNormalized","targetWordsBetween-stddevNormalized"
"καρδίαις","καρδίαις","καρδία","G25880",22,"{'ταῖς καρδίαις = hearts': 81.81818181818183, 'καρδίαις = hearts': 9.090909090909092, 'καρδίαις = in heart': 4.545454545454546, 'καρδίαις = of': 4.545454545454546}",1,2,1.8181818181818181,0.385694607919935,40,0.045454545454545456,0.009642365197998376,0,0,0.0,0.0,0,0.0,0.0,1,2,1.0454545454545454,0.20829889522526554,23,0.045454545454545456,0.009056473705446324,0,0,0.0,0.0,0,0,0
"καρδιῶν","καρδιῶν","καρδία","G25880",5,"{'καρδιῶν = hearts': 40.0, 'τῶν καρδιῶν = of': 20.0, 'τῶν καρδιῶν = hearts': 20.0, 'τῶν καρδιῶν = heart': 20.0}",1,2,1.6,0.4898979485566356,8,0.2,0.06123724356957945,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,5,0.2,0.0,0,0,0.0,0.0,0,0,0
"καρδίαν","καρδίαν","καρδία","G25880",18,"{'τὴν καρδίαν = heart': 44.44444444444444, 'καρδίαν = heart': 33.33333333333333, 'τὴν καρδίαν = hearts': 11.11111111111111, 'καρδίαν = in': 5.555555555555555, 'καρδίαν = their hearts': 5.555555555555555}",1,2,1.5555555555555556,0.4969039949999533,28,0.05555555555555556,0.01774657124999833,0,0,0.0,0.0,0,0.0,0.0,1,2,1.0555555555555556,0.2290614236454256,19,0.05555555555555556,0.01205586440239082,0,0,0.0,0.0,0,0,0
"καρδίαι","καρδίαι","καρδία","G25880",2,"{'αἱ καρδίαι = hearts': 100.0}",2,2,2.0,0.0,4,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"καρδιογνῶστα","καρδιογνῶστα","καρδιογνώστης","G25890",1,"{'καρδιογνῶστα = know the hearts': 100.0}",1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"καρδιογνώστης","καρδιογνώστης","καρδιογνώστης","G25890",1,"{'καρδιογνώστης = who knows the heart': 100.0}",1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,4,4,4.0,0.0,4,1.0,0.0,0,0,0.0,0.0,0,0,0
"σπλάγχνα","σπλάγχνα","σπλάγχνον","G46980",9,"{'σπλάγχνα = inward parts': 33.33333333333333, 'τὰ σπλάγχνα = inward parts': 33.33333333333333, 'σπλάγχνα = affections': 11.11111111111111, 'σπλάγχνα = the tender': 11.11111111111111, 'τὰ σπλάγχνα = affections': 11.11111111111111}",1,2,1.4444444444444444,0.4969039949999533,13,0.1111111111111111,0.038223384230765635,0,0,0.0,0.0,0,0.0,0.0,1,2,1.7777777777777777,0.415739709641549,16,0.1111111111111111,0.025983731852596812,0,0,0.0,0.0,0,0,0
"σπλάγχνοις","σπλάγχνοις","σπλάγχνον","G46980",2,"{'τοῖς σπλάγχνοις = inward parts': 50.0, 'σπλάγχνοις = the affections': 50.0}",1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,4,0.5,0.0,0,0,0.0,0.0,0,0,0
"Οὐρανῶν","Οὐρανῶν","οὐρανός","G37720",32,"{'τῶν Οὐρανῶν = of heaven': 96.875, 'Οὐρανῶν = heaven': 3.125}",1,2,1.96875,0.17399263633843817,63,0.03125,0.002761787878387906,0,0,0.0,0.0,0,0.0,0.0,1,2,1.96875,0.17399263633843817,63,0.03125,0.002761787878387906,0,0,0.0,0.0,0,0,0
"οὐρανοί","οὐρανοί","οὐρανός","G37720",2,"{'οὐρανοί = heavens': 100.0}",1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"οὐρανῶν","οὐρανῶν","οὐρανός","G37720",11,"{'οὐρανῶν = heavens': 54.54545454545454, 'οὐρανῶν = of': 9.090909090909092, 'οὐρανῶν = of the sky': 9.090909090909092, 'τῶν οὐρανῶν = of heaven': 9.090909090909092, 'οὐρανῶν = heaven': 9.090909090909092, 'τῶν οὐρανῶν = heaven': 9.090909090909092}",1,2,1.1818181818181819,0.385694607919935,13,0.09090909090909091,0.029668815993841156,0,0,0.0,0.0,0,0.0,0.0,1,3,1.2727272727272727,0.616575453011388,14,0.09090909090909091,0.04404110378652772,0,0,0.0,0.0,0,0,0
"οὐρανοῖς","οὐρανοῖς","οὐρανός","G37720",36,"{'οὐρανοῖς = heaven': 41.66666666666667, 'τοῖς οὐρανοῖς = heaven': 33.33333333333333, 'οὐρανοῖς = heavens': 22.22222222222222, 'τοῖς οὐρανοῖς = in heaven': 2.7777777777777777}",1,2,1.3611111111111112,0.48032267960529385,49,0.02777777777777778,0.00980250366541416,0,0,0.0,0.0,0,0.0,0.0,1,2,1.0277777777777777,0.1643355495305448,37,0.027777777777777776,0.004441501338663374,0,0,0.0,0.0,0,0,0
"οὐρανὸς","οὐρανὸς","οὐρανός","G37720",8,"{'οὐρανὸς = heaven': 25.0, 'οὐρανὸς = sky': 25.0, 'ὁ οὐρανὸς = Heaven': 25.0, 'οὐρανὸς = heavens': 12.5, 'ὁ οὐρανὸς = heaven': 12.5}",1,2,1.375,0.4841229182759271,11,0.125,0.04401117438872064,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,8,0.125,0.0,0,0,0.0,0.0,0,0,0
"οὐρανῷ","οὐρανῷ","οὐρανός","G37720",35,"{'τῷ οὐρανῷ = heaven': 65.71428571428571, 'οὐρανῷ = heaven': 28.57142857142857, 'οὐρανῷ = sky': 2.857142857142857, 'οὐρανῷ = the sky': 2.857142857142857}",1,2,1.6571428571428573,0.4746642207381756,58,0.028571428571428574,0.008183865874796132,0,0,0.0,0.0,0,0.0,0.0,1,2,1.0285714285714285,0.16659862556700863,36,0.028571428571428567,0.004627739599083571,0,0,0.0,0.0,0,0,0
"οὐρανὸν","οὐρανὸν","οὐρανός","G37720",30,"{'τὸν οὐρανὸν = heaven': 53.333333333333336, 'οὐρανὸν = heavens': 13.333333333333334, 'οὐρανὸν = heaven': 13.333333333333334, 'οὐρανὸν = sky': 6.666666666666667, 'οὐρανὸν = a': 3.3333333333333335, 'οὐρανὸν = the sky': 3.3333333333333335, 'οὐρανὸν = Heaven': 3.3333333333333335, 'τὸν οὐρανὸν = by heaven': 3.3333333333333335}",1,2,1.5666666666666667,0.49553562491061676,47,0.03333333333333333,0.010543311168310998,0,0,0.0,0.0,0,0.0,0.0,1,2,1.0666666666666667,0.2494438257849295,32,0.03333333333333333,0.007795119555779047,0,0,0.0,0.0,0,0,0
"οὐρανοὺς","οὐρανοὺς","οὐρανός","G37720",4,"{'οὐρανοὺς = heavens': 75.0, 'οὐρανοὺς = the': 25.0}",1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0,0
"οὐρανόν","οὐρανόν","οὐρανός","G37720",13,"{'τὸν οὐρανόν = heaven': 84.61538461538461, 'οὐρανόν = sky': 7.6923076923076925, 'οὐρανόν = heavens': 7.6923076923076925}",1,2,1.8461538461538463,0.36080121229411,24,0.07692307692307693,0.015033383845587915,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,13,0.07692307692307693,0.0,0,0,0.0,0.0,0,0,0
"οὐρανούς","οὐρανούς","οὐρανός","G37720",2,"{'οὐρανούς = heavens': 100.0}",1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"οὐρανός","οὐρανός","οὐρανός","G37720",2,"{'οὐρανός = heaven': 50.0, 'ὁ οὐρανός = Heaven is': 50.0}",1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"οὐρανοὶ","οὐρανοὶ","οὐρανός","G37720",5,"{'οὐρανοὶ = heavens': 40.0, 'οὐρανοὶ = the heavens': 40.0, 'οὐρανοὶ = you heavens': 20.0}",1,1,1.0,0.0,5,0.2,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.6,0.4898979485566356,8,0.2,0.06123724356957945,0,0,0.0,0.0,0,0,0
"οὐρανέ","οὐρανέ","οὐρανός","G37720",1,"{'οὐρανέ = O heaven': 100.0}",1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"οὐράνιος","οὐράνιος","οὐράνιος","G37700",7,"{'ὁ οὐράνιος = heavenly': 85.71428571428571, 'ὁ οὐράνιος = who is in heaven': 14.285714285714285}",2,2,2.0,0.0,14,0.14285714285714285,0.0,0,0,0.0,0.0,0,0.0,0.0,1,4,1.4285714285714286,1.0497813183356477,10,0.14285714285714285,0.10497813183356476,0,0,0.0,0.0,0,0,0
"οὐρανίου","οὐρανίου","οὐράνιος","G37700",1,"{'οὐρανίου = heavenly': 100.0}",1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"οὐρανίῳ","οὐρανίῳ","οὐράνιος","G37700",1,"{'οὐρανίῳ = heavenly': 100.0}",1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐπουράνια","ἐπουράνια","ἐπουράνιος","G20320",3,"{'ἐπουράνια = heavenly things': 33.33333333333333, 'ἐπουράνια = heavenly': 33.33333333333333, 'τὰ ἐπουράνια = about heavenly things': 33.33333333333333}",1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,0,0,0.0,0.0,0,0.0,0.0,1,3,2.0,0.816496580927726,6,0.3333333333333333,0.13608276348795434,0,0,0.0,0.0,0,0,0
"ἐπουρανίων","ἐπουρανίων","ἐπουράνιος","G20320",3,"{'ἐπουρανίων = in heaven': 33.33333333333333, 'ἐπουρανίων = heavenly': 33.33333333333333, 'ἐπουρανίων = heavenly things': 33.33333333333333}",1,1,1.0,0.0,3,0.3333333333333333,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.6666666666666667,0.4714045207910317,5,0.33333333333333337,0.09428090415820634,0,0,0.0,0.0,0,0,0
"ἐπουράνιος","ἐπουράνιος","ἐπουράνιος","G20320",1,"{'ἐπουράνιος = heavenly': 100.0}",1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐπουράνιοι","ἐπουράνιοι","ἐπουράνιος","G20320",1,"{'ἐπουράνιοι = of heaven': 100.0}",1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐπουρανίου","ἐπουρανίου","ἐπουράνιος","G20320",4,"{'ἐπουρανίου = heavenly': 50.0, 'τῆς ἐπουρανίου = heavenly': 25.0, 'ἐπουρανίου = a heavenly one': 25.0}",1,2,1.25,0.4330127018922193,5,0.25,0.08660254037844387,0,0,0.0,0.0,0,0.0,0.0,1,3,1.5,0.8660254037844386,6,0.25,0.14433756729740643,0,0,0.0,0.0,0,0,0
"ἐπουρανίοις","ἐπουρανίοις","ἐπουράνιος","G20320",5,"{'ἐπουρανίοις = heavenly places': 100.0}",1,1,1.0,0.0,5,0.2,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,10,0.2,0.0,0,0,0.0,0.0,0,0,0
"ἐπουράνιον","ἐπουράνιον","ἐπουράνιος","G20320",1,"{'τὴν ἐπουράνιον = heavenly': 100.0}",2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἐπουρανίῳ","ἐπουρανίῳ","ἐπουράνιος","G20320",1,"{'ἐπουρανίῳ = heavenly': 100.0}",1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"οὐρανόθεν","οὐρανόθεν","οὐρανόθεν","G37710",2,"{'οὐρανόθεν = from heaven': 100.0}",1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,4,0.5,0.0,0,0,0.0,0.0,0,0,0
"μεσουρανήματι","μεσουρανήματι","μεσουράνημα","G33210",3,"{'ἐν μεσουρανήματι = overhead': 33.33333333333333, 'μεσουρανήματι = the sky': 33.33333333333333, 'μεσουρανήματι = midair': 33.33333333333333}",1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,0,0,0.0,0.0,0,0.0,0.0,1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,0,0,0.0,0.0,0,0,0
"Γέενναν","Γέενναν","Γέεννα","G10670",8,"{'τὴν Γέενναν = hell': 62.5, 'Γέενναν = hell': 25.0, 'τὴν Γέενναν = of hell': 12.5}",1,2,1.75,0.4330127018922193,14,0.125,0.030929478706587098,0,0,0.0,0.0,0,0.0,0.0,1,2,1.125,0.33071891388307384,9,0.125,0.03674654598700822,0,0,0.0,0.0,0,0,0
"Γεέννῃ","Γεέννῃ","Γέεννα","G10670",1,"{'Γεέννῃ = hell': 100.0}",1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"Γεέννης","Γεέννης","Γέεννα","G10670",3,"{'Γεέννης = of hell': 33.33333333333333, 'Γεέννης = hell': 33.33333333333333, 'τῆς Γεέννης = hell': 33.33333333333333}",1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,0,0,0.0,0.0,0,0.0,0.0,1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,0,0,0.0,0.0,0,0,0
"ἀρχιερέων","ἀρχιερέων","ἀρχιερεύς","G07490",11,"{'ἀρχιερέων = chief priests': 90.9090909090909, 'ἀρχιερέων = from': 9.090909090909092}",1,1,1.0,0.0,11,0.09090909090909091,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.9090909090909092,0.28747978728803447,21,0.09090909090909091,0.013689513680382596,0,0,0.0,0.0,0,0,0
"ἀρχιερεῦσιν","ἀρχιερεῦσιν","ἀρχιερεύς","G07490",6,"{'ἀρχιερεῦσιν = chief priests': 100.0}",1,1,1.0,0.0,6,0.16666666666666666,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,12,0.16666666666666666,0.0,0,0,0.0,0.0,0,0,0
"ἀρχιερέως","ἀρχιερέως","ἀρχιερεύς","G07490",18,"{'ἀρχιερέως = high priest': 77.77777777777779, 'ἀρχιερέως = of': 11.11111111111111, 'ἀρχιερέως = the high priesthood': 5.555555555555555, 'ἀρχιερέως = was high priest': 5.555555555555555}",1,1,1.0,0.0,18,0.05555555555555555,0.0,0,0,0.0,0.0,0,0.0,0.0,1,3,2.0,0.4714045207910317,36,0.05555555555555555,0.013094570021973102,0,0,0.0,0.0,0,0,0
"ἀρχιερέα","ἀρχιερέα","ἀρχιερεύς","G07490",10,"{'ἀρχιερέα = high priest': 70.0, 'ἀρχιερέα = a high priest': 20.0, 'ἀρχιερέα = a': 10.0}",1,1,1.0,0.0,10,0.1,0.0,0,0,0.0,0.0,0,0.0,0.0,1,3,2.1,0.5385164807134505,21,0.1,0.025643641938735733,0,0,0.0,0.0,0,0,0
"ἀρχιερεὺς","ἀρχιερεὺς","ἀρχιερεύς","G07490",24,"{'ἀρχιερεὺς = high priest': 83.33333333333334, 'ἀρχιερεὺς = as high priest': 4.166666666666666, 'ἀρχιερεὺς = chief priest': 4.166666666666666, 'ἀρχιερεὺς = high': 4.166666666666666, 'ἀρχιερεὺς = a high priest': 4.166666666666666}",1,1,1.0,0.0,24,0.041666666666666664,0.0,0,0,0.0,0.0,0,0.0,0.0,1,3,2.0416666666666665,0.3510895738823483,49,0.041666666666666664,0.00716509334453772,0,0,0.0,0.0,0,0,0
"ἀρχιερεῖ","ἀρχιερεῖ","ἀρχιερεύς","G07490",4,"{'ἀρχιερεῖ = high priest': 75.0, 'ἀρχιερεῖ = to': 25.0}",1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.75,0.4330127018922193,7,0.25,0.06185895741317418,0,0,0.0,0.0,0,0,0
"ἀρχιερεύς","ἀρχιερεύς","ἀρχιερεύς","G07490",4,"{'ἀρχιερεύς = a high priest': 50.0, 'ἀρχιερεύς = high priest': 50.0}",1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0.0,0.0,2,3,2.5,0.5,10,0.25,0.05,0,0,0.0,0.0,0,0,0
"ἀρχιερατικοῦ","ἀρχιερατικοῦ","ἀρχιερατικός","G07480",1,"{'ἀρχιερατικοῦ = high priestly': 100.0}",1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"Ἁγίου","Ἁγίου","ἅγιος","G00400",39,"{'Ἁγίου = Holy': 84.61538461538461, 'τοῦ Ἁγίου = Holy': 10.256410256410255, 'Ἁγίου = Holy One': 2.564102564102564, 'Πνεύματος Ἁγίου = the Holy Spirit': 2.564102564102564}",1,2,1.1282051282051282,0.3343180720616743,44,0.02564102564102564,0.0075981380014016895,0,0,0.0,0.0,0,0.0,0.0,1,3,1.0769230769230769,0.34969696658938093,42,0.02564102564102564,0.008326118252128117,0,0,0.0,0.0,0,0,0
"Ἁγίῳ","Ἁγίῳ","ἅγιος","G00400",19,"{'Ἁγίῳ = Holy': 78.94736842105263, 'τῷ Ἁγίῳ = Holy': 21.052631578947366}",1,2,1.2105263157894737,0.40768245749551757,23,0.05263157894736842,0.01772532423893555,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,19,0.05263157894736842,0.0,0,0,0.0,0.0,0,0,0
"ἁγίαν","ἁγίαν","ἅγιος","G00400",6,"{'τὴν ἁγίαν = holy': 50.0, 'ἁγίαν = holy': 50.0}",1,2,1.5,0.5,9,0.16666666666666666,0.05555555555555555,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,6,0.16666666666666666,0.0,0,0,0.0,0.0,0,0,0
"ἅγιον","ἅγιον","ἅγιος","G00400",13,"{'ἅγιον = holy': 38.46153846153847, 'ἅγιον = is holy': 15.384615384615385, 'τὸν ἅγιον = holy': 15.384615384615385, 'τό τε ἅγιον = and an': 7.6923076923076925, 'ἅγιον = saint': 7.6923076923076925, 'τὸ ἅγιον = what is holy': 7.6923076923076925, 'τό τε ἅγιον = sanctuary': 7.6923076923076925}",1,3,1.5384615384615385,0.7457969011409736,20,0.07692307692307693,0.03728984505704869,0,0,0.0,0.0,0,0.0,0.0,1,3,1.3846153846153846,0.6249260311258432,18,0.07692307692307693,0.03471811284032462,0,0,0.0,0.0,0,0,0
"ἁγίῳ","ἁγίῳ","ἅγιος","G00400",7,"{'ἁγίῳ = holy': 71.42857142857143, 'τῷ ἁγίῳ = Holy': 14.285714285714285, 'ἁγίῳ = a holy': 14.285714285714285}",1,2,1.1428571428571428,0.34992710611188266,8,0.14285714285714285,0.04374088826398533,0,0,0.0,0.0,0,0.0,0.0,1,2,1.1428571428571428,0.3499271061118826,8,0.14285714285714285,0.043740888263985325,0,0,0.0,0.0,0,0,0
"Ἅγιος","Ἅγιος","ἅγιος","G00400",7,"{'Ἅγιος = Holy One': 42.857142857142854, 'Ἅγιος = holy': 28.57142857142857, 'Ἅγιος = Holy': 14.285714285714285, 'Ἅγιος = holy one': 14.285714285714285}",1,1,1.0,0.0,7,0.14285714285714285,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5714285714285714,0.4948716593053935,11,0.14285714285714285,0.04498833266412668,0,0,0.0,0.0,0,0,0
"Ἅγιον","Ἅγιον","ἅγιος","G00400",34,"{'τὸ Ἅγιον = Holy': 61.76470588235294, 'Ἅγιον = Holy': 35.294117647058826, 'Ἅγιον = holy': 2.941176470588235}",1,2,1.6176470588235294,0.4859621071134795,55,0.029411764705882353,0.00883567467479054,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,34,0.029411764705882353,0.0,0,0,0.0,0.0,0,0,0
"ἁγίας","ἁγίας","ἅγιος","G00400",3,"{'ἁγίας = holy': 66.66666666666666, 'τῆς ἁγίας = holy': 33.33333333333333}",1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,3,0.3333333333333333,0.0,0,0,0.0,0.0,0,0,0
"Ἅγιε","Ἅγιε","ἅγιος","G00400",1,"{'Ἅγιε = Holy': 100.0}",1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἁγίου","ἁγίου","ἅγιος","G00400",3,"{'ἁγίου = holy': 66.66666666666666, 'τοῦ ἁγίου = holy': 33.33333333333333}",1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,3,0.3333333333333333,0.0,0,0,0.0,0.0,0,0,0
"ἁγία","ἁγία","ἅγιος","G00400",6,"{'ἁγία = holy': 50.0, 'ἁγία = is holy': 33.33333333333333, 'ἁγία = are holy': 16.666666666666664}",1,1,1.0,0.0,6,0.16666666666666666,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,9,0.16666666666666666,0.05555555555555555,0,0,0.0,0.0,0,0,0
"ἁγίοις","ἁγίοις","ἅγιος","G00400",21,"{'ἁγίοις = saints': 61.904761904761905, 'ἁγίοις = to': 9.523809523809524, 'ἁγίοις = holy people': 4.761904761904762, 'ἁγίοις = holy': 4.761904761904762, 'ἁγίοις = believers': 4.761904761904762, 'τοῖς ἁγίοις = saints': 4.761904761904762, 'ἁγίοις = to be holy people': 4.761904761904762, 'ἁγίοις = for saints': 4.761904761904762}",1,2,1.0476190476190477,0.21295885499998,22,0.04761904761904762,0.009679947954544545,0,0,0.0,0.0,0,0.0,0.0,1,4,1.2380952380952381,0.6834619092574915,26,0.04761904761904762,0.026286996509903512,0,0,0.0,0.0,0,0,0
"ἁγίους","ἁγίους","ἅγιος","G00400",12,"{'ἁγίους = saints': 66.66666666666666, 'ἁγίους = believers': 16.666666666666664, 'ἁγίους = holy': 16.666666666666664}",1,1,1.0,0.0,12,0.08333333333333333,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,12,0.08333333333333333,0.0,0,0,0.0,0.0,0,0,0
"ἁγίαις","ἁγίαις","ἅγιος","G00400",3,"{'ἁγίαις = holy': 66.66666666666666, 'ἁγίαις = holy ones': 33.33333333333333}",1,1,1.0,0.0,3,0.3333333333333333,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,0,0,0.0,0.0,0,0,0
"ἅγιος","ἅγιος","ἅγιος","G00400",5,"{'ἅγιος = holy': 40.0, 'ὁ ἅγιος = holy': 20.0, 'καὶ ὁ ἅγιος = The one who is holy': 20.0, 'ἅγιος = is holy': 20.0}",1,3,1.6,0.8,8,0.2,0.1,0,0,0.0,0.0,0,0.0,0.0,1,5,2.0,1.5491933384829668,10,0.2,0.15491933384829668,0,0,0.0,0.0,0,0,0
"ἅγιός","ἅγιός","ἅγιος","G00400",1,"{'ἅγιός = holy': 100.0}",1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἅγιοι","ἅγιοι","ἅγιος","G00400",8,"{'ἅγιοι = saints': 50.0, 'ἅγιοι = holy': 50.0}",1,1,1.0,0.0,8,0.125,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,8,0.125,0.0,0,0,0.0,0.0,0,0,0
"ἅγιά","ἅγιά","ἅγιος","G00400",1,"{'ἅγιά = holy': 100.0}",1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἁγίᾳ","ἁγίᾳ","ἅγιος","G00400",1,"{'ἁγίᾳ = holy': 100.0}",1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"Ἅγια","Ἅγια","ἅγιος","G00400",2,"{'Ἅγια Ἁγίων = the holy of holies': 50.0, 'Ἅγια = the holy place': 50.0}",1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0.0,0.0,3,4,3.5,0.5,7,0.5,0.07142857142857142,0,0,0.0,0.0,0,0,0
"Ἁγίων","Ἁγίων","ἅγιος","G00400",1,"{'Ἅγια Ἁγίων = the holy of holies': 100.0}",2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,4,4,4.0,0.0,4,1.0,0.0,0,0,0.0,0.0,0,0,0
"ἅγια","ἅγια","ἅγιος","G00400",4,"{'ἅγια = most holy place': 50.0, 'ἅγια = holy place': 25.0, 'ἅγια = the most holy place': 25.0}",1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0.0,0.0,2,4,3.0,0.7071067811865476,12,0.25,0.05892556509887896,0,0,0.0,0.0,0,0,0
"ἅγιαι","ἅγιαι","ἅγιος","G00400",1,"{'αἱ ἅγιαι = holy': 100.0}",2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ὁσιότητι","ὁσιότητι","ὁσιότης","G37420",2,"{'ὁσιότητι = holiness': 100.0}",1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"Ὅσιόν","Ὅσιόν","ὅσιος","G37410",2,"{'τὸν Ὅσιόν = Holy One': 100.0}",2,2,2.0,0.0,4,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,4,0.5,0.0,0,0,0.0,0.0,0,0,0
