"book_id","chapter","verse","alignment_num","origWordsText","origWordsCount","origWordsBetween","targetWordsText","targetWordsCount","targetWordsBetween","alignmentText","alignmentTxtFrequency","originalWord","lemma","strong","alignmentsTotal","frequencyWarning","originalWordsCountWarning","targetWordsCountWarning","originalWordsBetweenWarning","targetWordsBetweenWarning"
"jhn","19","32","13","τοῦ συνσταυρωθέντος",2,0,"man who had been crucified",5,0,"τοῦ συνσταυρωθέντος = man who had been crucified",100.0,"συνσταυρωθέντος","συνσταυρόω","G49570",1,"","","For συνσταυρωθέντος - Too many target language words in alignment: 5, threshold 5","",""
"jhn","19","32","14","αὐτῷ",1,0,"with Jesus",2,0,"αὐτῷ = with Jesus",0.11723329425556857,"αὐτῷ","αὐτός","G08460",853,"For αὐτῷ - Specific alignment ""αὐτῷ = with Jesus"" used infrequently: 0.1% out of 853 total alignments, threshold 5%","","","",""
"jhn","19","32","9","μὲν πρώτου",2,0,"first man",2,0,"μὲν πρώτου = first man",0.78125,"μὲν","μέν","G33030",128,"For μὲν - Specific alignment ""μὲν πρώτου = first man"" used infrequently: 0.8% out of 128 total alignments, threshold 5%","","","",""
"jhn","19","33","5","εἶδον",1,0,"they saw that",3,0,"εἶδον = they saw that",1.282051282051282,"εἶδον","ὁράω","G37080",78,"For εἶδον - Specific alignment ""εἶδον = they saw that"" used infrequently: 1.3% out of 78 total alignments, threshold 5%","","","",""
"jhn","19","35","0","καὶ ὁ ἑωρακὼς",3,0,"The one who saw this",5,0,"καὶ ὁ ἑωρακὼς = The one who saw this",50.0,"ἑωρακὼς","ὁράω","G37080",2,"","For ἑωρακὼς - Too many original language words in alignment: 3, threshold 3","For ἑωρακὼς - Too many target language words in alignment: 5, threshold 5","",""
"jhn","19","35","10","λέγει",1,0,"he is speaking",3,0,"λέγει = he is speaking",0.5730659025787965,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""λέγει = he is speaking"" used infrequently: 0.6% out of 349 total alignments, threshold 5%","","","",""
"jhn","19","36","2","ἐγένετο",1,0,"happened",1,0,"ἐγένετο = happened",4.784688995215311,"ἐγένετο","γίνομαι","G10960",209,"For ἐγένετο - Specific alignment ""ἐγένετο = happened"" used infrequently: 4.8% out of 209 total alignments, threshold 5%","","","",""
"jhn","19","36","8","αὐτοῦ",1,0,"of his",2,0,"αὐτοῦ = of his",0.35335689045936397,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = of his"" used infrequently: 0.4% out of 1415 total alignments, threshold 5%","","","",""
"jhn","19","37","5","λέγει",1,0,"will",1,0,"λέγει = will",0.28653295128939826,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""λέγει = will"" used infrequently: 0.3% out of 349 total alignments, threshold 5%","","","",""
"jhn","19","38","24","ἦλθεν",1,0,"Joseph came",2,0,"ἦλθεν = Joseph came",1.098901098901099,"ἦλθεν","ἔρχομαι","G20640",91,"For ἦλθεν - Specific alignment ""ἦλθεν = Joseph came"" used infrequently: 1.1% out of 91 total alignments, threshold 5%","","","",""
"jhn","19","39","14","ὡς",1,0,"about",1,0,"ὡς = about",2.9469548133595285,"ὡς","ὡς","G56130",509,"For ὡς - Specific alignment ""ὡς = about"" used infrequently: 2.9% out of 509 total alignments, threshold 5%","","","",""
"jhn","19","39","2","ἦλθεν δὲ",2,0,"came",1,0,"ἦλθεν δὲ = came",1.098901098901099,"ἦλθεν","ἔρχομαι","G20640",91,"For ἦλθεν - Specific alignment ""ἦλθεν δὲ = came"" used infrequently: 1.1% out of 91 total alignments, threshold 5%","","","",""
"jhn","19","39","3","ὁ ἐλθὼν",2,0,"he who",2,0,"ὁ ἐλθὼν = he who",1.7241379310344827,"ἐλθὼν","ἔρχομαι","G20640",58,"For ἐλθὼν - Specific alignment ""ὁ ἐλθὼν = he who"" used infrequently: 1.7% out of 58 total alignments, threshold 5%","","","",""
"jhn","19","39","5","ὁ ἐλθὼν",2,0,"had come",2,0,"ὁ ἐλθὼν = had come",1.7241379310344827,"ἐλθὼν","ἔρχομαι","G20640",58,"For ἐλθὼν - Specific alignment ""ὁ ἐλθὼν = had come"" used infrequently: 1.7% out of 58 total alignments, threshold 5%","","","",""
"jhn","19","39","7","αὐτὸν",1,0,"Jesus",1,0,"αὐτὸν = Jesus",4.380664652567976,"αὐτὸν","αὐτός","G08460",662,"For αὐτὸν - Specific alignment ""αὐτὸν = Jesus"" used infrequently: 4.4% out of 662 total alignments, threshold 5%","","","",""
"jhn","19","5","12","καὶ λέγει",2,0,"Pilate said",2,0,"καὶ λέγει = Pilate said",0.5730659025787965,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""καὶ λέγει = Pilate said"" used infrequently: 0.6% out of 349 total alignments, threshold 5%","","","",""
"jhn","19","5","14","ἰδοὺ",1,0,"Look here is",3,0,"ἰδοὺ = Look here is",0.5263157894736842,"ἰδοὺ","ὁράω","G37080",190,"For ἰδοὺ - Specific alignment ""ἰδοὺ = Look here is"" used infrequently: 0.5% out of 190 total alignments, threshold 5%","","","",""
"jhn","19","6","8","αὐτὸν",1,0,"Jesus",1,0,"αὐτὸν = Jesus",4.380664652567976,"αὐτὸν","αὐτός","G08460",662,"For αὐτὸν - Specific alignment ""αὐτὸν = Jesus"" used infrequently: 4.4% out of 662 total alignments, threshold 5%","","","",""
"jhn","19","7","14","ἑαυτὸν ἐποίησεν",2,0,"he claimed to be",4,0,"ἑαυτὸν ἐποίησεν = he claimed to be",1.3157894736842104,"ἐποίησεν","ποιέω","G41600",76,"For ἐποίησεν - Specific alignment ""ἑαυτὸν ἐποίησεν = he claimed to be"" used infrequently: 1.3% out of 76 total alignments, threshold 5%","","","",""
"jhn","19","7","14","ἑαυτὸν ἐποίησεν",2,0,"he claimed to be",4,0,"ἑαυτὸν ἐποίησεν = he claimed to be",1.694915254237288,"ἑαυτὸν","ἑαυτοῦ","G14380",59,"For ἑαυτὸν - Specific alignment ""ἑαυτὸν ἐποίησεν = he claimed to be"" used infrequently: 1.7% out of 59 total alignments, threshold 5%","","","",""
"jhn","19","7","15","Υἱὸν",1,0,"the Son",2,0,"Υἱὸν = the Son",2.083333333333333,"Υἱὸν","υἱός","G52070",48,"For Υἱὸν - Specific alignment ""Υἱὸν = the Son"" used infrequently: 2.1% out of 48 total alignments, threshold 5%","","","",""
"jhn","19","7","6","νόμον",1,0,"a law",2,0,"νόμον = a law",4.6875,"νόμον","νόμος","G35510",64,"For νόμον - Specific alignment ""νόμον = a law"" used infrequently: 4.7% out of 64 total alignments, threshold 5%","","","",""
"jhn","19","8","5","τὸν λόγον",2,0,"statement",1,0,"τὸν λόγον = statement",0.7462686567164178,"λόγον","λόγος","G30560",134,"For λόγον - Specific alignment ""τὸν λόγον = statement"" used infrequently: 0.7% out of 134 total alignments, threshold 5%","","","",""
"jhn","19","9","14","ὁ δὲ Ἰησοῦς",3,0,"But Jesus",2,0,"ὁ δὲ Ἰησοῦς = But Jesus",3.289473684210526,"Ἰησοῦς","Ἰησοῦς","G24240",456,"For Ἰησοῦς - Specific alignment ""ὁ δὲ Ἰησοῦς = But Jesus"" used infrequently: 3.3% out of 456 total alignments, threshold 5%","For Ἰησοῦς - Too many original language words in alignment: 3, threshold 3","","",""
"jhn","19","9","8","τῷ Ἰησοῦ",2,0,"to Jesus",2,0,"τῷ Ἰησοῦ = to Jesus",1.8018018018018018,"Ἰησοῦ","Ἰησοῦς","G24240",333,"For Ἰησοῦ - Specific alignment ""τῷ Ἰησοῦ = to Jesus"" used infrequently: 1.8% out of 333 total alignments, threshold 5%","","","",""
"jhn","2","1","1","καὶ τῇ ἡμέρᾳ",3,0,"days later",2,0,"καὶ τῇ ἡμέρᾳ = days later",1.0204081632653061,"ἡμέρᾳ","ἡμέρα","G22500",98,"For ἡμέρᾳ - Specific alignment ""καὶ τῇ ἡμέρᾳ = days later"" used infrequently: 1.0% out of 98 total alignments, threshold 5%","For ἡμέρᾳ - Too many original language words in alignment: 3, threshold 3","","",""
"jhn","2","12","2","αὐτὸς",1,0,"Jesus",1,0,"αὐτὸς = Jesus",1.3513513513513513,"αὐτὸς","αὐτός","G08460",148,"For αὐτὸς - Specific alignment ""αὐτὸς = Jesus"" used infrequently: 1.4% out of 148 total alignments, threshold 5%","","","",""
"jhn","2","12","7","οἱ ἀδελφοὶ",2,0,"his brothers",2,0,"οἱ ἀδελφοὶ = his brothers",3.3333333333333335,"ἀδελφοὶ","ἀδελφός","G00800",30,"For ἀδελφοὶ - Specific alignment ""οἱ ἀδελφοὶ = his brothers"" used infrequently: 3.3% out of 30 total alignments, threshold 5%","","","",""
"jhn","2","15","1","ποιήσας",1,0,"he made",2,0,"ποιήσας = he made",4.166666666666666,"ποιήσας","ποιέω","G41600",24,"For ποιήσας - Specific alignment ""ποιήσας = he made"" used infrequently: 4.2% out of 24 total alignments, threshold 5%","","","",""
"jhn","2","16","13","οἶκον ἐμπορίου",2,0,"a marketplace",2,0,"οἶκον ἐμπορίου = a marketplace",2.127659574468085,"οἶκον","οἶκος","G36240",47,"For οἶκον - Specific alignment ""οἶκον ἐμπορίου = a marketplace"" used infrequently: 2.1% out of 47 total alignments, threshold 5%","","","",""
"jhn","2","16","7","μὴ ποιεῖτε",2,0,"Stop making",2,0,"μὴ ποιεῖτε = Stop making",2.857142857142857,"ποιεῖτε","ποιέω","G41600",35,"For ποιεῖτε - Specific alignment ""μὴ ποιεῖτε = Stop making"" used infrequently: 2.9% out of 35 total alignments, threshold 5%","","","",""
"jhn","2","17","0","αὐτοῦ",1,0,"His",1,0,"αὐτοῦ = His",1.9787985865724382,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = His"" used infrequently: 2.0% out of 1415 total alignments, threshold 5%","","","",""
"jhn","2","18","2","Ἰουδαῖοι",1,0,"Jewish authorities",2,0,"Ἰουδαῖοι = Jewish authorities",3.508771929824561,"Ἰουδαῖοι","Ἰουδαῖος","G24530",57,"For Ἰουδαῖοι - Specific alignment ""Ἰουδαῖοι = Jewish authorities"" used infrequently: 3.5% out of 57 total alignments, threshold 5%","","","",""
"jhn","2","19","13","αὐτόν",1,0,"it",1,0,"αὐτόν = it",4.810996563573884,"αὐτόν","αὐτός","G08460",291,"For αὐτόν - Specific alignment ""αὐτόν = it"" used infrequently: 4.8% out of 291 total alignments, threshold 5%","","","",""
"jhn","2","20","13","αὐτόν",1,0,"it",1,0,"αὐτόν = it",4.810996563573884,"αὐτόν","αὐτός","G08460",291,"For αὐτόν - Specific alignment ""αὐτόν = it"" used infrequently: 4.8% out of 291 total alignments, threshold 5%","","","",""
"jhn","2","20","2","Ἰουδαῖοι",1,0,"Jewish authorities",2,0,"Ἰουδαῖοι = Jewish authorities",3.508771929824561,"Ἰουδαῖοι","Ἰουδαῖος","G24530",57,"For Ἰουδαῖοι - Specific alignment ""Ἰουδαῖοι = Jewish authorities"" used infrequently: 3.5% out of 57 total alignments, threshold 5%","","","",""
"jhn","2","21","2","ἔλεγεν",1,0,"was speaking",2,0,"ἔλεγεν = was speaking",1.282051282051282,"ἔλεγεν","λέγω","G30040",78,"For ἔλεγεν - Specific alignment ""ἔλεγεν = was speaking"" used infrequently: 1.3% out of 78 total alignments, threshold 5%","","","",""
"jhn","2","22","20","εἶπεν",1,0,"had spoken",2,0,"εἶπεν = had spoken",0.16501650165016502,"εἶπεν","λέγω","G30040",606,"For εἶπεν - Specific alignment ""εἶπεν = had spoken"" used infrequently: 0.2% out of 606 total alignments, threshold 5%","","","",""
"jhn","2","23","16","θεωροῦντες αὐτοῦ",2,0,"when they saw",3,0,"θεωροῦντες αὐτοῦ = when they saw",0.0706713780918728,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""θεωροῦντες αὐτοῦ = when they saw"" used infrequently: 0.1% out of 1415 total alignments, threshold 5%","","","",""
"jhn","2","24","8","τὸ αὐτὸν",2,0,"he",1,0,"τὸ αὐτὸν = he",0.1510574018126888,"αὐτὸν","αὐτός","G08460",662,"For αὐτὸν - Specific alignment ""τὸ αὐτὸν = he"" used infrequently: 0.2% out of 662 total alignments, threshold 5%","","","",""
"jhn","2","25","2","χρείαν εἶχεν",2,0,"he",1,0,"χρείαν εἶχεν = he",3.571428571428571,"εἶχεν","ἔχω","G21920",28,"For εἶχεν - Specific alignment ""χρείαν εἶχεν = he"" used infrequently: 3.6% out of 28 total alignments, threshold 5%","","","",""
"jhn","2","25","4","χρείαν εἶχεν",2,0,"need",1,0,"χρείαν εἶχεν = need",3.571428571428571,"εἶχεν","ἔχω","G21920",28,"For εἶχεν - Specific alignment ""χρείαν εἶχεν = need"" used infrequently: 3.6% out of 28 total alignments, threshold 5%","","","",""
"jhn","2","25","8","αὐτὸς",1,0,"to him",2,0,"αὐτὸς = to him",0.6756756756756757,"αὐτὸς","αὐτός","G08460",148,"For αὐτὸς - Specific alignment ""αὐτὸς = to him"" used infrequently: 0.7% out of 148 total alignments, threshold 5%","","","",""
"jhn","2","4","10","ἡ ὥρα",2,0,"time",1,0,"ἡ ὥρα = time",2.7027027027027026,"ὥρα","ὥρα","G56100",37,"For ὥρα - Specific alignment ""ἡ ὥρα = time"" used infrequently: 2.7% out of 37 total alignments, threshold 5%","","","",""
"jhn","2","5","0","αὐτοῦ",1,0,"His",1,0,"αὐτοῦ = His",1.9787985865724382,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = His"" used infrequently: 2.0% out of 1415 total alignments, threshold 5%","","","",""
"jhn","2","7","6","ὕδατος",1,0,"with water",2,0,"ὕδατος = with water",4.0,"ὕδατος","ὕδωρ","G52040",25,"For ὕδατος - Specific alignment ""ὕδατος = with water"" used infrequently: 4.0% out of 25 total alignments, threshold 5%","","","",""
"jhn","2","8","1","λέγει",1,0,"he told",2,0,"λέγει = he told",0.28653295128939826,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""λέγει = he told"" used infrequently: 0.3% out of 349 total alignments, threshold 5%","","","",""
"jhn","2","8","2","αὐτοῖς",1,0,"the servants",2,0,"αὐτοῖς = the servants",0.18018018018018017,"αὐτοῖς","αὐτός","G08460",555,"For αὐτοῖς - Specific alignment ""αὐτοῖς = the servants"" used infrequently: 0.2% out of 555 total alignments, threshold 5%","","","",""
"jhn","20","13","1","καὶ λέγουσιν",2,0,"said",1,0,"καὶ λέγουσιν = said",3.389830508474576,"λέγουσιν","λέγω","G30040",59,"For λέγουσιν - Specific alignment ""καὶ λέγουσιν = said"" used infrequently: 3.4% out of 59 total alignments, threshold 5%","","","",""
"jhn","20","13","6","λέγει",1,0,"She said",2,0,"λέγει = She said",0.8595988538681949,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""λέγει = She said"" used infrequently: 0.9% out of 349 total alignments, threshold 5%","","","",""
"jhn","20","15","14","λέγει",1,0,"so she said",3,0,"λέγει = so she said",0.28653295128939826,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""λέγει = so she said"" used infrequently: 0.3% out of 349 total alignments, threshold 5%","","","",""
"jhn","20","17","20","αὐτοῖς",1,0,"to them that",3,0,"αὐτοῖς = to them that",0.18018018018018017,"αὐτοῖς","αὐτός","G08460",555,"For αὐτοῖς - Specific alignment ""αὐτοῖς = to them that"" used infrequently: 0.2% out of 555 total alignments, threshold 5%","","","",""
"jhn","20","18","10","εἶπεν",1,0,"he had said",3,0,"εἶπεν = he had said",0.49504950495049505,"εἶπεν","λέγω","G30040",606,"For εἶπεν - Specific alignment ""εἶπεν = he had said"" used infrequently: 0.5% out of 606 total alignments, threshold 5%","","","",""
"jhn","20","2","16","λέγει",1,0,"she said",2,0,"λέγει = she said",0.28653295128939826,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""λέγει = she said"" used infrequently: 0.3% out of 349 total alignments, threshold 5%","","","",""
"jhn","20","20","0","εἰπὼν",1,0,"After he said",3,0,"εἰπὼν = After he said",4.761904761904762,"εἰπὼν","λέγω","G30040",21,"For εἰπὼν - Specific alignment ""εἰπὼν = After he said"" used infrequently: 4.8% out of 21 total alignments, threshold 5%","","","",""
"jhn","20","20","13","ἰδόντες",1,0,"when they saw",3,0,"ἰδόντες = when they saw",4.545454545454546,"ἰδόντες","ὁράω","G37080",66,"For ἰδόντες - Specific alignment ""ἰδόντες = when they saw"" used infrequently: 4.5% out of 66 total alignments, threshold 5%","","","",""
"jhn","20","21","0","εἶπεν",1,0,"Jesus",1,0,"εἶπεν = Jesus",0.16501650165016502,"εἶπεν","λέγω","G30040",606,"For εἶπεν - Specific alignment ""εἶπεν = Jesus"" used infrequently: 0.2% out of 606 total alignments, threshold 5%","","","",""
"jhn","20","22","0","εἰπὼν",1,0,"When Jesus had said",4,0,"εἰπὼν = When Jesus had said",4.761904761904762,"εἰπὼν","λέγω","G30040",21,"For εἰπὼν - Specific alignment ""εἰπὼν = When Jesus had said"" used infrequently: 4.8% out of 21 total alignments, threshold 5%","","","",""
"jhn","20","23","3","αὐτοῖς",1,0,"they",1,0,"αὐτοῖς = they",1.981981981981982,"αὐτοῖς","αὐτός","G08460",555,"For αὐτοῖς - Specific alignment ""αὐτοῖς = they"" used infrequently: 2.0% out of 555 total alignments, threshold 5%","","","",""
"jhn","20","25","4","ἔλεγον",1,0,"later said",2,0,"ἔλεγον = later said",1.25,"ἔλεγον","λέγω","G30040",80,"For ἔλεγον - Specific alignment ""ἔλεγον = later said"" used infrequently: 1.2% out of 80 total alignments, threshold 5%","","","",""
"jhn","20","29","11","ἰδόντες",1,0,"seen",1,0,"ἰδόντες = seen",3.0303030303030303,"ἰδόντες","ὁράω","G37080",66,"For ἰδόντες - Specific alignment ""ἰδόντες = seen"" used infrequently: 3.0% out of 66 total alignments, threshold 5%","","","",""
"jhn","20","29","9","ἰδόντες",1,0,"who have",2,0,"ἰδόντες = who have",1.5151515151515151,"ἰδόντες","ὁράω","G37080",66,"For ἰδόντες - Specific alignment ""ἰδόντες = who have"" used infrequently: 1.5% out of 66 total alignments, threshold 5%","","","",""
"jhn","20","30","0","μὲν οὖν",2,0,"Now",1,0,"μὲν οὖν = Now",0.78125,"μὲν","μέν","G33030",128,"For μὲν - Specific alignment ""μὲν οὖν = Now"" used infrequently: 0.8% out of 128 total alignments, threshold 5%","","","",""
"jhn","20","30","7","ἐνώπιον",1,0,"in the presence",3,0,"ἐνώπιον = in the presence",4.395604395604396,"ἐνώπιον","ἐνώπιον","G17990",91,"For ἐνώπιον - Specific alignment ""ἐνώπιον = in the presence"" used infrequently: 4.4% out of 91 total alignments, threshold 5%","","","",""
"jhn","20","31","2","γέγραπται",1,0,"have been written",3,0,"γέγραπται = have been written",1.3888888888888888,"γέγραπται","γράφω","G11250",72,"For γέγραπται - Specific alignment ""γέγραπται = have been written"" used infrequently: 1.4% out of 72 total alignments, threshold 5%","","","",""
"jhn","20","4","12","ἦλθεν",1,0,"arrived",1,0,"ἦλθεν = arrived",1.098901098901099,"ἦλθεν","ἔρχομαι","G20640",91,"For ἦλθεν - Specific alignment ""ἦλθεν = arrived"" used infrequently: 1.1% out of 91 total alignments, threshold 5%","","","",""
"jhn","20","6","4","ἔρχεται",1,0,"arrived",1,0,"ἔρχεται = arrived",1.0752688172043012,"ἔρχεται","ἔρχομαι","G20640",93,"For ἔρχεται - Specific alignment ""ἔρχεται = arrived"" used infrequently: 1.1% out of 93 total alignments, threshold 5%","","","",""
"jhn","20","7","17","ἕνα",1,0,"a",1,0,"ἕνα = a",2.3255813953488373,"ἕνα","εἷς","G15200",43,"For ἕνα - Specific alignment ""ἕνα = a"" used infrequently: 2.3% out of 43 total alignments, threshold 5%","","","",""
"jhn","20","8","5","ὁ ἐλθὼν",2,0,"the one who",3,0,"ὁ ἐλθὼν = the one who",1.7241379310344827,"ἐλθὼν","ἔρχομαι","G20640",58,"For ἐλθὼν - Specific alignment ""ὁ ἐλθὼν = the one who"" used infrequently: 1.7% out of 58 total alignments, threshold 5%","","","",""
"jhn","20","8","7","ὁ ἐλθὼν",2,0,"arrived",1,0,"ὁ ἐλθὼν = arrived",1.7241379310344827,"ἐλθὼν","ἔρχομαι","G20640",58,"For ἐλθὼν - Specific alignment ""ὁ ἐλθὼν = arrived"" used infrequently: 1.7% out of 58 total alignments, threshold 5%","","","",""
"jhn","20","9","8","δεῖ",1,0,"should",1,0,"δεῖ = should",3.79746835443038,"δεῖ","δέω","G12100",79,"For δεῖ - Specific alignment ""δεῖ = should"" used infrequently: 3.8% out of 79 total alignments, threshold 5%","","","",""
"jhn","21","11","10","γῆν",1,0,"shore",1,0,"γῆν = shore",1.282051282051282,"γῆν","γῆ","G10930",78,"For γῆν - Specific alignment ""γῆν = shore"" used infrequently: 1.3% out of 78 total alignments, threshold 5%","","","",""
"jhn","21","12","15","εἰδότες",1,0,"They knew",2,0,"εἰδότες = They knew",3.8461538461538463,"εἰδότες","εἴδω","G14920",26,"For εἰδότες - Specific alignment ""εἰδότες = They knew"" used infrequently: 3.8% out of 26 total alignments, threshold 5%","","","",""
"jhn","21","13","12","ὁμοίως",1,0,"also",1,0,"ὁμοίως = also",3.225806451612903,"ὁμοίως","ὁμοίως","G36680",31,"For ὁμοίως - Specific alignment ""ὁμοίως = also"" used infrequently: 3.2% out of 31 total alignments, threshold 5%","","","",""
"jhn","21","15","13","λέγει",1,0,"Peter said",2,0,"λέγει = Peter said",0.5730659025787965,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""λέγει = Peter said"" used infrequently: 0.6% out of 349 total alignments, threshold 5%","","","",""
"jhn","21","15","23","λέγει",1,0,"Jesus said",2,0,"λέγει = Jesus said",2.5787965616045847,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""λέγει = Jesus said"" used infrequently: 2.6% out of 349 total alignments, threshold 5%","","","",""
"jhn","21","16","0","λέγει",1,0,"He said",2,0,"λέγει = He said",3.7249283667621778,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""λέγει = He said"" used infrequently: 3.7% out of 349 total alignments, threshold 5%","","","",""
"jhn","21","16","17","λέγει",1,0,"Jesus said",2,0,"λέγει = Jesus said",2.5787965616045847,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""λέγει = Jesus said"" used infrequently: 2.6% out of 349 total alignments, threshold 5%","","","",""
"jhn","21","16","8","λέγει",1,0,"Peter said",2,0,"λέγει = Peter said",0.5730659025787965,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""λέγει = Peter said"" used infrequently: 0.6% out of 349 total alignments, threshold 5%","","","",""
"jhn","21","17","0","λέγει",1,0,"He said",2,0,"λέγει = He said",3.7249283667621778,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""λέγει = He said"" used infrequently: 3.7% out of 349 total alignments, threshold 5%","","","",""
"jhn","21","17","10","εἶπεν",1,0,"Jesus had said",3,0,"εἶπεν = Jesus had said",0.16501650165016502,"εἶπεν","λέγω","G30040",606,"For εἶπεν - Specific alignment ""εἶπεν = Jesus had said"" used infrequently: 0.2% out of 606 total alignments, threshold 5%","","","",""
"jhn","21","17","15","καὶ λέγει",2,0,"He said",2,0,"καὶ λέγει = He said",2.865329512893983,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""καὶ λέγει = He said"" used infrequently: 2.9% out of 349 total alignments, threshold 5%","","","",""
"jhn","21","19","1","εἶπεν",1,0,"Jesus said",2,0,"εἶπεν = Jesus said",0.49504950495049505,"εἶπεν","λέγω","G30040",606,"For εἶπεν - Specific alignment ""εἶπεν = Jesus said"" used infrequently: 0.5% out of 606 total alignments, threshold 5%","","","",""
"jhn","21","19","12","αὐτῷ",1,0,"to Peter",2,0,"αὐτῷ = to Peter",0.23446658851113714,"αὐτῷ","αὐτός","G08460",853,"For αὐτῷ - Specific alignment ""αὐτῷ = to Peter"" used infrequently: 0.2% out of 853 total alignments, threshold 5%","","","",""
"jhn","21","2","10","ὁ ἀπὸ Κανὰ",3,0,"from Cana",2,0,"ὁ ἀπὸ Κανὰ = from Cana",25.0,"Κανὰ","Κανά","G25800",4,"","For Κανὰ - Too many original language words in alignment: 3, threshold 3","","",""
"jhn","21","2","21","αὐτοῦ",1,0,"of Jesus",2,0,"αὐτοῦ = of Jesus",0.2826855123674912,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = of Jesus"" used infrequently: 0.3% out of 1415 total alignments, threshold 5%","","","",""
"jhn","21","20","16","αὐτοῦ",1,0,"of Jesus",2,0,"αὐτοῦ = of Jesus",0.2826855123674912,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = of Jesus"" used infrequently: 0.3% out of 1415 total alignments, threshold 5%","","","",""
"jhn","21","20","21","εἶπεν",1,0,"who had said",3,0,"εἶπεν = who had said",0.16501650165016502,"εἶπεν","λέγω","G30040",606,"For εἶπεν - Specific alignment ""εἶπεν = who had said"" used infrequently: 0.2% out of 606 total alignments, threshold 5%","","","",""
"jhn","21","20","25","ὁ παραδιδούς",2,0,"the one who will betray",5,0,"ὁ παραδιδούς = the one who will betray",33.33333333333333,"παραδιδούς","παραδίδωμι","G38600",3,"","","For παραδιδούς - Too many target language words in alignment: 5, threshold 5","",""
"jhn","21","21","5","τῷ Ἰησοῦ",2,0,"to Jesus",2,0,"τῷ Ἰησοῦ = to Jesus",1.8018018018018018,"Ἰησοῦ","Ἰησοῦς","G24240",333,"For Ἰησοῦ - Specific alignment ""τῷ Ἰησοῦ = to Jesus"" used infrequently: 1.8% out of 333 total alignments, threshold 5%","","","",""
"jhn","21","23","16","εἶπεν",1,0,"say",1,0,"εἶπεν = say",0.16501650165016502,"εἶπεν","λέγω","G30040",606,"For εἶπεν - Specific alignment ""εἶπεν = say"" used infrequently: 0.2% out of 606 total alignments, threshold 5%","","","",""
"jhn","21","23","17","αὐτῷ",1,0,"to Peter",2,0,"αὐτῷ = to Peter",0.23446658851113714,"αὐτῷ","αὐτός","G08460",853,"For αὐτῷ - Specific alignment ""αὐτῷ = to Peter"" used infrequently: 0.2% out of 853 total alignments, threshold 5%","","","",""
"jhn","21","23","2","ὁ λόγος",2,0,"statement",1,0,"ὁ λόγος = statement",1.4084507042253522,"λόγος","λόγος","G30560",71,"For λόγος - Specific alignment ""ὁ λόγος = statement"" used infrequently: 1.4% out of 71 total alignments, threshold 5%","","","",""
"jhn","21","25","17","αὐτὸν",1,0,"itself",1,0,"αὐτὸν = itself",0.3021148036253776,"αὐτὸν","αὐτός","G08460",662,"For αὐτὸν - Specific alignment ""αὐτὸν = itself"" used infrequently: 0.3% out of 662 total alignments, threshold 5%","","","",""
"jhn","21","4","1","γενομένης",1,0,"when it was",3,0,"γενομένης = when it was",4.166666666666666,"γενομένης","γίνομαι","G10960",48,"For γενομένης - Specific alignment ""γενομένης = when it was"" used infrequently: 4.2% out of 48 total alignments, threshold 5%","","","",""
"jhn","21","5","5","ἔχετε",1,0,"do you",2,0,"ἔχετε = do you",1.4492753623188406,"ἔχετε","ἔχω","G21920",69,"For ἔχετε - Specific alignment ""ἔχετε = do you"" used infrequently: 1.4% out of 69 total alignments, threshold 5%","","","",""
"jhn","21","7","27","ἔβαλεν",1,0,"threw",1,0,"ἔβαλεν = threw",4.166666666666666,"ἔβαλεν","βάλλω","G09060",24,"For ἔβαλεν - Specific alignment ""ἔβαλεν = threw"" used infrequently: 4.2% out of 24 total alignments, threshold 5%","","","",""
"jhn","21","8","14","ὡς",1,0,"about",1,0,"ὡς = about",2.9469548133595285,"ὡς","ὡς","G56130",509,"For ὡς - Specific alignment ""ὡς = about"" used infrequently: 2.9% out of 509 total alignments, threshold 5%","","","",""
