"book_id","chapter","verse","alignment_num","origWordsText","origWordsCount","origWordsBetween","targetWordsText","targetWordsCount","targetWordsBetween","alignmentText","alignmentTxtFrequency","originalWord","lemma","strong","alignmentsTotal","frequencyWarning","originalWordsCountWarning","targetWordsCountWarning","originalWordsBetweenWarning","targetWordsBetweenWarning"
"luk","6","33","8","χάρις",1,0,"credit",1,0,"χάρις = credit",5.0,"χάρις","χάρις","G54850",60,"For χάρις - Specific alignment ""χάρις = credit"" used infrequently: 5.0% out of 60 total alignments, threshold 5%","","","",""
"luk","6","34","8","χάρις",1,0,"credit",1,0,"χάρις = credit",5.0,"χάρις","χάρις","G54850",60,"For χάρις - Specific alignment ""χάρις = credit"" used infrequently: 5.0% out of 60 total alignments, threshold 5%","","","",""
"luk","6","39","1","εἶπεν",1,0,"he",1,0,"εἶπεν = he",0.9900990099009901,"εἶπεν","λέγω","G30040",606,"For εἶπεν - Specific alignment ""εἶπεν = he"" used infrequently: 1.0% out of 606 total alignments, threshold 5%","","","",""
"luk","6","39","3","εἶπεν",1,0,"told",1,0,"εἶπεν = told",0.49504950495049505,"εἶπεν","λέγω","G30040",606,"For εἶπεν - Specific alignment ""εἶπεν = told"" used infrequently: 0.5% out of 606 total alignments, threshold 5%","","","",""
"luk","6","4","0","ὡς",1,0,"how",1,0,"ὡς = how",2.9469548133595285,"ὡς","ὡς","G56130",509,"For ὡς - Specific alignment ""ὡς = how"" used infrequently: 2.9% out of 509 total alignments, threshold 5%","","","",""
"luk","6","42","16","αὐτὸς",1,0,"yourself",1,0,"αὐτὸς = yourself",1.3513513513513513,"αὐτὸς","αὐτός","G08460",148,"For αὐτὸς - Specific alignment ""αὐτὸς = yourself"" used infrequently: 1.4% out of 148 total alignments, threshold 5%","","","",""
"luk","6","42","2","λέγειν",1,0,"you say",2,0,"λέγειν = you say",2.4390243902439024,"λέγειν","λέγω","G30040",41,"For λέγειν - Specific alignment ""λέγειν = you say"" used infrequently: 2.4% out of 41 total alignments, threshold 5%","","","",""
"luk","6","45","24","καρδίας",1,0,"of the heart",3,0,"καρδίας = of the heart",2.9850746268656714,"καρδίας","καρδία","G25880",67,"For καρδίας - Specific alignment ""καρδίας = of the heart"" used infrequently: 3.0% out of 67 total alignments, threshold 5%","","","",""
"luk","6","45","7","καρδίας",1,0,"of",1,0,"καρδίας = of",4.477611940298507,"καρδίας","καρδία","G25880",67,"For καρδίας - Specific alignment ""καρδίας = of"" used infrequently: 4.5% out of 67 total alignments, threshold 5%","","","",""
"luk","6","49","2","ἀκούσας",1,0,"who hears",2,0,"ἀκούσας = who hears",1.9607843137254901,"ἀκούσας","ἀκούω","G01910",51,"For ἀκούσας - Specific alignment ""ἀκούσας = who hears"" used infrequently: 2.0% out of 51 total alignments, threshold 5%","","","",""
"luk","6","49","29","ἐγένετο",1,0,"was",1,0,"ἐγένετο = was",3.827751196172249,"ἐγένετο","γίνομαι","G10960",209,"For ἐγένετο - Specific alignment ""ἐγένετο = was"" used infrequently: 3.8% out of 209 total alignments, threshold 5%","","","",""
"luk","7","11","1","ἐγένετο",1,0,"it happened",2,0,"ἐγένετο = it happened",3.349282296650718,"ἐγένετο","γίνομαι","G10960",209,"For ἐγένετο - Specific alignment ""ἐγένετο = it happened"" used infrequently: 3.3% out of 209 total alignments, threshold 5%","","","",""
"luk","7","11","5","ἐγένετο",1,0,"that",1,0,"ἐγένετο = that",2.3923444976076556,"ἐγένετο","γίνομαι","G10960",209,"For ἐγένετο - Specific alignment ""ἐγένετο = that"" used infrequently: 2.4% out of 209 total alignments, threshold 5%","","","",""
"luk","7","19","4","λέγων",1,0,"to say",2,0,"λέγων = to say",1.1111111111111112,"λέγων","λέγω","G30040",180,"For λέγων - Specific alignment ""λέγων = to say"" used infrequently: 1.1% out of 180 total alignments, threshold 5%","","","",""
"luk","7","2","8","αὐτῷ",1,0,"by him",2,0,"αὐτῷ = by him",0.7033997655334115,"αὐτῷ","αὐτός","G08460",853,"For αὐτῷ - Specific alignment ""αὐτῷ = by him"" used infrequently: 0.7% out of 853 total alignments, threshold 5%","","","",""
"luk","7","2","9","ἔχων",1,0,"being",1,0,"ἔχων = being",1.1111111111111112,"ἔχων","ἔχω","G21920",90,"For ἔχων - Specific alignment ""ἔχων = being"" used infrequently: 1.1% out of 90 total alignments, threshold 5%","","","",""
"luk","7","20","14","λέγων",1,0,"to say",2,0,"λέγων = to say",1.1111111111111112,"λέγων","λέγω","G30040",180,"For λέγων - Specific alignment ""λέγων = to say"" used infrequently: 1.1% out of 180 total alignments, threshold 5%","","","",""
"luk","7","28","17","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = he"" used infrequently: 3.6% out of 1415 total alignments, threshold 5%","","","",""
"luk","7","29","4","ἀκούσας",1,0,"who heard",2,0,"ἀκούσας = who heard",1.9607843137254901,"ἀκούσας","ἀκούω","G01910",51,"For ἀκούσας - Specific alignment ""ἀκούσας = who heard"" used infrequently: 2.0% out of 51 total alignments, threshold 5%","","","",""
"luk","7","3","1","ἀκούσας",1,0,"having heard",2,0,"ἀκούσας = having heard",1.9607843137254901,"ἀκούσας","ἀκούω","G01910",51,"For ἀκούσας - Specific alignment ""ἀκούσας = having heard"" used infrequently: 2.0% out of 51 total alignments, threshold 5%","","","",""
"luk","7","3","13","ἐλθὼν",1,0,"to come",2,0,"ἐλθὼν = to come",1.7241379310344827,"ἐλθὼν","ἔρχομαι","G20640",58,"For ἐλθὼν - Specific alignment ""ἐλθὼν = to come"" used infrequently: 1.7% out of 58 total alignments, threshold 5%","","","",""
"luk","7","3","3","τοῦ Ἰησοῦ",2,0,"Jesus",1,0,"τοῦ Ἰησοῦ = Jesus",3.303303303303303,"Ἰησοῦ","Ἰησοῦς","G24240",333,"For Ἰησοῦ - Specific alignment ""τοῦ Ἰησοῦ = Jesus"" used infrequently: 3.3% out of 333 total alignments, threshold 5%","","","",""
"luk","7","32","10","λέγει",1,0,"saying",1,0,"λέγει = saying",0.8595988538681949,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""λέγει = saying"" used infrequently: 0.9% out of 349 total alignments, threshold 5%","","","",""
"luk","7","33","13","ἔχει",1,0,"He has",2,0,"ἔχει = He has",4.587155963302752,"ἔχει","ἔχω","G21920",109,"For ἔχει - Specific alignment ""ἔχει = He has"" used infrequently: 4.6% out of 109 total alignments, threshold 5%","","","",""
"luk","7","38","7","ἤρξατο",1,0,"She began",2,0,"ἤρξατο = She began",2.4390243902439024,"ἤρξατο","ἄρχω","G07570",41,"For ἤρξατο - Specific alignment ""ἤρξατο = She began"" used infrequently: 2.4% out of 41 total alignments, threshold 5%","","","",""
"luk","7","39","21","γυνὴ",1,0,"woman is",2,0,"γυνὴ = woman is",1.6129032258064515,"γυνὴ","γυνή","G11350",62,"For γυνὴ - Specific alignment ""γυνὴ = woman is"" used infrequently: 1.6% out of 62 total alignments, threshold 5%","","","",""
"luk","7","39","7","ἰδὼν",1,0,"saw this",2,0,"ἰδὼν = saw this",2.5316455696202533,"ἰδὼν","ὁράω","G37080",79,"For ἰδὼν - Specific alignment ""ἰδὼν = saw this"" used infrequently: 2.5% out of 79 total alignments, threshold 5%","","","",""
"luk","7","44","20","πόδας",1,0,"my feet",2,0,"πόδας = my feet",1.8181818181818181,"πόδας","πούς","G42280",55,"For πόδας - Specific alignment ""πόδας = my feet"" used infrequently: 1.8% out of 55 total alignments, threshold 5%","","","",""
"luk","7","44","9","τὴν γυναῖκα",2,0,"woman",1,0,"τὴν γυναῖκα = woman",1.9607843137254901,"γυναῖκα","γυνή","G11350",51,"For γυναῖκα - Specific alignment ""τὴν γυναῖκα = woman"" used infrequently: 2.0% out of 51 total alignments, threshold 5%","","","",""
"luk","7","47","0","οὗ χάριν",2,0,"Therefore",1,0,"οὗ χάριν = Therefore",1.9230769230769231,"χάριν","χάρις","G54850",52,"For χάριν - Specific alignment ""οὗ χάριν = Therefore"" used infrequently: 1.9% out of 52 total alignments, threshold 5%","","","",""
"luk","7","6","1","ὁ Ἰησοῦς",2,1,"Jesus",1,0,"ὁ Ἰησοῦς = Jesus",59.210526315789465,"Ἰησοῦς","Ἰησοῦς","G24240",456,"","","","For Ἰησοῦς - Discontiguous original language alignment, extra words: 1, threshold 1",""
"luk","7","6","7","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = he"" used infrequently: 3.6% out of 1415 total alignments, threshold 5%","","","",""
"luk","7","7","11","λόγῳ",1,0,"with a word",3,0,"λόγῳ = with a word",4.081632653061225,"λόγῳ","λόγος","G30560",49,"For λόγῳ - Specific alignment ""λόγῳ = with a word"" used infrequently: 4.1% out of 49 total alignments, threshold 5%","","","",""
"luk","7","8","22","ἔρχεται",1,0,"he comes",2,0,"ἔρχεται = he comes",2.1505376344086025,"ἔρχεται","ἔρχομαι","G20640",93,"For ἔρχεται - Specific alignment ""ἔρχεται = he comes"" used infrequently: 2.2% out of 93 total alignments, threshold 5%","","","",""
"luk","8","12","18","τῆς καρδίας",2,0,"hearts",1,0,"τῆς καρδίας = hearts",2.9850746268656714,"καρδίας","καρδία","G25880",67,"For καρδίας - Specific alignment ""τῆς καρδίας = hearts"" used infrequently: 3.0% out of 67 total alignments, threshold 5%","","","",""
"luk","8","12","7","ἀκούσαντες",1,0,"have heard",2,0,"ἀκούσαντες = have heard",1.4492753623188406,"ἀκούσαντες","ἀκούω","G01910",69,"For ἀκούσαντες - Specific alignment ""ἀκούσαντες = have heard"" used infrequently: 1.4% out of 69 total alignments, threshold 5%","","","",""
"luk","8","14","9","ἀκούσαντες",1,0,"who hear",2,0,"ἀκούσαντες = who hear",2.898550724637681,"ἀκούσαντες","ἀκούω","G01910",69,"For ἀκούσαντες - Specific alignment ""ἀκούσαντες = who hear"" used infrequently: 2.9% out of 69 total alignments, threshold 5%","","","",""
"luk","8","15","9","ἀκούσαντες",1,0,"having heard",2,0,"ἀκούσαντες = having heard",2.898550724637681,"ἀκούσαντες","ἀκούω","G01910",69,"For ἀκούσαντες - Specific alignment ""ἀκούσαντες = having heard"" used infrequently: 2.9% out of 69 total alignments, threshold 5%","","","",""
"luk","8","16","5","αὐτὸν",1,0,"it",1,0,"αὐτὸν = it",3.3232628398791544,"αὐτὸν","αὐτός","G08460",662,"For αὐτὸν - Specific alignment ""αὐτὸν = it"" used infrequently: 3.3% out of 662 total alignments, threshold 5%","","","",""
"luk","8","27","2","αὐτῷ",1,0,"he",1,0,"αὐτῷ = he",1.1723329425556859,"αὐτῷ","αὐτός","G08460",853,"For αὐτῷ - Specific alignment ""αὐτῷ = he"" used infrequently: 1.2% out of 853 total alignments, threshold 5%","","","",""
"luk","8","28","17","Θεοῦ",1,0,"of",1,0,"Θεοῦ = of",1.1235955056179776,"Θεοῦ","θεός","G23160",712,"For Θεοῦ - Specific alignment ""Θεοῦ = of"" used infrequently: 1.1% out of 712 total alignments, threshold 5%","","","",""
"luk","8","3","2","γυνὴ",1,0,"the wife",2,0,"γυνὴ = the wife",1.6129032258064515,"γυνὴ","γυνή","G11350",62,"For γυνὴ - Specific alignment ""γυνὴ = the wife"" used infrequently: 1.6% out of 62 total alignments, threshold 5%","","","",""
"luk","8","36","2","ἰδόντες",1,0,"had seen",2,0,"ἰδόντες = had seen",1.5151515151515151,"ἰδόντες","ὁράω","G37080",66,"For ἰδόντες - Specific alignment ""ἰδόντες = had seen"" used infrequently: 1.5% out of 66 total alignments, threshold 5%","","","",""
"luk","8","39","10","ἐποίησεν",1,0,"you",1,0,"ἐποίησεν = you",1.3157894736842104,"ἐποίησεν","ποιέω","G41600",76,"For ἐποίησεν - Specific alignment ""ἐποίησεν = you"" used infrequently: 1.3% out of 76 total alignments, threshold 5%","","","",""
"luk","8","39","21","αὐτῷ",1,0,"for him",2,0,"αὐτῷ = for him",2.9308323563892147,"αὐτῷ","αὐτός","G08460",853,"For αὐτῷ - Specific alignment ""αὐτῷ = for him"" used infrequently: 2.9% out of 853 total alignments, threshold 5%","","","",""
"luk","8","4","12","εἶπεν",1,0,"he spoke",2,0,"εἶπεν = he spoke",0.6600660066006601,"εἶπεν","λέγω","G30040",606,"For εἶπεν - Specific alignment ""εἶπεν = he spoke"" used infrequently: 0.7% out of 606 total alignments, threshold 5%","","","",""
"luk","8","42","1","αὐτῷ",1,0,"he had",2,0,"αὐτῷ = he had",0.11723329425556857,"αὐτῷ","αὐτός","G08460",853,"For αὐτῷ - Specific alignment ""αὐτῷ = he had"" used infrequently: 0.1% out of 853 total alignments, threshold 5%","","","",""
"luk","8","42","5","ὡς",1,0,"about",1,0,"ὡς = about",2.9469548133595285,"ὡς","ὡς","G56130",509,"For ὡς - Specific alignment ""ὡς = about"" used infrequently: 2.9% out of 509 total alignments, threshold 5%","","","",""
"luk","8","46","1","ὁ Ἰησοῦς",2,1,"Jesus",1,0,"ὁ Ἰησοῦς = Jesus",59.210526315789465,"Ἰησοῦς","Ἰησοῦς","G24240",456,"","","","For Ἰησοῦς - Discontiguous original language alignment, extra words: 1, threshold 1",""
"luk","8","47","14","ἐνώπιον",1,0,"Before",1,0,"ἐνώπιον = Before",1.098901098901099,"ἐνώπιον","ἐνώπιον","G17990",91,"For ἐνώπιον - Specific alignment ""ἐνώπιον = Before"" used infrequently: 1.1% out of 91 total alignments, threshold 5%","","","",""
"luk","8","47","25","ὡς",1,0,"how",1,0,"ὡς = how",2.9469548133595285,"ὡς","ὡς","G56130",509,"For ὡς - Specific alignment ""ὡς = how"" used infrequently: 2.9% out of 509 total alignments, threshold 5%","","","",""
"luk","8","49","1","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = he"" used infrequently: 3.6% out of 1415 total alignments, threshold 5%","","","",""
"luk","8","5","10","ὃ μὲν",2,0,"some",1,0,"ὃ μὲν = some",0.78125,"μὲν","μέν","G33030",128,"For μὲν - Specific alignment ""ὃ μὲν = some"" used infrequently: 0.8% out of 128 total alignments, threshold 5%","","","",""
"luk","8","50","2","ὁ Ἰησοῦς",2,1,"Jesus",1,0,"ὁ Ἰησοῦς = Jesus",59.210526315789465,"Ἰησοῦς","Ἰησοῦς","G24240",456,"","","","For Ἰησοῦς - Discontiguous original language alignment, extra words: 1, threshold 1",""
"luk","8","52","6","αὐτήν",1,0,"for her",2,0,"αὐτήν = for her",2.857142857142857,"αὐτήν","αὐτός","G08460",70,"For αὐτήν - Specific alignment ""αὐτήν = for her"" used infrequently: 2.9% out of 70 total alignments, threshold 5%","","","",""
"luk","8","53","2","αὐτοῦ",1,0,"at him",2,0,"αὐτοῦ = at him",0.21201413427561835,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = at him"" used infrequently: 0.2% out of 1415 total alignments, threshold 5%","","","",""
"luk","8","8","12","λέγων",1,0,"After saying",2,0,"λέγων = After saying",0.5555555555555556,"λέγων","λέγω","G30040",180,"For λέγων - Specific alignment ""λέγων = After saying"" used infrequently: 0.6% out of 180 total alignments, threshold 5%","","","",""
"luk","8","8","9","ἐποίησεν",1,0,"it produced",2,0,"ἐποίησεν = it produced",1.3157894736842104,"ἐποίησεν","ποιέω","G41600",76,"For ἐποίησεν - Specific alignment ""ἐποίησεν = it produced"" used infrequently: 1.3% out of 76 total alignments, threshold 5%","","","",""
"luk","9","16","18","μαθηταῖς",1,0,"to",1,0,"μαθηταῖς = to",3.508771929824561,"μαθηταῖς","μαθητής","G31010",57,"For μαθηταῖς - Specific alignment ""μαθηταῖς = to"" used infrequently: 3.5% out of 57 total alignments, threshold 5%","","","",""
"luk","9","18","18","λέγουσιν",1,0,"say that",2,0,"λέγουσιν = say that",3.389830508474576,"λέγουσιν","λέγω","G30040",59,"For λέγουσιν - Specific alignment ""λέγουσιν = say that"" used infrequently: 3.4% out of 59 total alignments, threshold 5%","","","",""
"luk","9","2","3","ἀπέστειλεν",1,0,"out",1,0,"ἀπέστειλεν = out",4.878048780487805,"ἀπέστειλεν","ἀποστέλλω","G06490",41,"For ἀπέστειλεν - Specific alignment ""ἀπέστειλεν = out"" used infrequently: 4.9% out of 41 total alignments, threshold 5%","","","",""
"luk","9","21","5","λέγειν",1,0,"to tell",2,0,"λέγειν = to tell",4.878048780487805,"λέγειν","λέγω","G30040",41,"For λέγειν - Specific alignment ""λέγειν = to tell"" used infrequently: 4.9% out of 41 total alignments, threshold 5%","","","",""
"luk","9","23","16","καθ’ ἡμέραν",2,0,"daily",1,0,"καθ’ ἡμέραν = daily",3.1746031746031744,"ἡμέραν","ἡμέρα","G22500",63,"For ἡμέραν - Specific alignment ""καθ’ ἡμέραν = daily"" used infrequently: 3.2% out of 63 total alignments, threshold 5%","","","",""
"luk","9","26","15","αὐτοῦ",1,0,"his own",2,0,"αὐτοῦ = his own",0.2826855123674912,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = his own"" used infrequently: 0.3% out of 1415 total alignments, threshold 5%","","","",""
"luk","9","26","18","Πατρὸς",1,0,"of",1,0,"Πατρὸς = of",4.25531914893617,"Πατρὸς","πατήρ","G39620",47,"For Πατρὸς - Specific alignment ""Πατρὸς = of"" used infrequently: 4.3% out of 47 total alignments, threshold 5%","","","",""
"luk","9","27","8","αὐτοῦ",1,0,"here",1,0,"αὐτοῦ = here",0.1413427561837456,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = here"" used infrequently: 0.1% out of 1415 total alignments, threshold 5%","","","",""
"luk","9","31","4","ἔλεγον",1,0,"speaking about",2,0,"ἔλεγον = speaking about",1.25,"ἔλεγον","λέγω","G30040",80,"For ἔλεγον - Specific alignment ""ἔλεγον = speaking about"" used infrequently: 1.2% out of 80 total alignments, threshold 5%","","","",""
"luk","9","32","1","ὁ Πέτρος",2,1,"Peter",1,0,"ὁ Πέτρος = Peter",47.0,"Πέτρος","πέτρος","G40740",100,"","","","For Πέτρος - Discontiguous original language alignment, extra words: 1, threshold 1",""
"luk","9","33","33","λέγει",1,0,"he was saying",3,0,"λέγει = he was saying",0.28653295128939826,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""λέγει = he was saying"" used infrequently: 0.3% out of 349 total alignments, threshold 5%","","","",""
"luk","9","34","2","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = he"" used infrequently: 3.6% out of 1415 total alignments, threshold 5%","","","",""
"luk","9","34","6","ἐγένετο",1,0,"appeared",1,0,"ἐγένετο = appeared",0.4784688995215311,"ἐγένετο","γίνομαι","G10960",209,"For ἐγένετο - Specific alignment ""ἐγένετο = appeared"" used infrequently: 0.5% out of 209 total alignments, threshold 5%","","","",""
"luk","9","42","2","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = he"" used infrequently: 3.6% out of 1415 total alignments, threshold 5%","","","",""
"luk","9","47","1","ὁ Ἰησοῦς",2,1,"Jesus",1,0,"ὁ Ἰησοῦς = Jesus",59.210526315789465,"Ἰησοῦς","Ἰησοῦς","G24240",456,"","","","For Ἰησοῦς - Discontiguous original language alignment, extra words: 1, threshold 1",""
"luk","9","52","13","ὡς ἑτοιμάσαι",2,0,"to prepare",2,0,"ὡς ἑτοιμάσαι = to prepare",0.19646365422396855,"ὡς","ὡς","G56130",509,"For ὡς - Specific alignment ""ὡς ἑτοιμάσαι = to prepare"" used infrequently: 0.2% out of 509 total alignments, threshold 5%","","","",""
"luk","9","52","14","αὐτῷ",1,0,"for him",2,0,"αὐτῷ = for him",2.9308323563892147,"αὐτῷ","αὐτός","G08460",853,"For αὐτῷ - Specific alignment ""αὐτῷ = for him"" used infrequently: 2.9% out of 853 total alignments, threshold 5%","","","",""
"luk","9","62","2","εἶπεν",1,0,"replied",1,0,"εἶπεν = replied",1.155115511551155,"εἶπεν","λέγω","G30040",606,"For εἶπεν - Specific alignment ""εἶπεν = replied"" used infrequently: 1.2% out of 606 total alignments, threshold 5%","","","",""
"mat","1","18","2","τοῦ δὲ Ἰησοῦ",3,0,"of Jesus",2,0,"τοῦ δὲ Ἰησοῦ = of Jesus",0.3003003003003003,"Ἰησοῦ","Ἰησοῦς","G24240",333,"For Ἰησοῦ - Specific alignment ""τοῦ δὲ Ἰησοῦ = of Jesus"" used infrequently: 0.3% out of 333 total alignments, threshold 5%","For Ἰησοῦ - Too many original language words in alignment: 3, threshold 3","","",""
"mat","1","18","5","αὐτοῦ",1,0,"His",1,0,"αὐτοῦ = His",1.9787985865724382,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = His"" used infrequently: 2.0% out of 1415 total alignments, threshold 5%","","","",""
"mat","1","20","1","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = he"" used infrequently: 3.6% out of 1415 total alignments, threshold 5%","","","",""
"mat","1","24","6","ἐποίησεν",1,0,"and did",2,0,"ἐποίησεν = and did",2.631578947368421,"ἐποίησεν","ποιέω","G41600",76,"For ἐποίησεν - Specific alignment ""ἐποίησεν = and did"" used infrequently: 2.6% out of 76 total alignments, threshold 5%","","","",""
"mat","10","1","11","ὥστε",1,0,"to",1,0,"ὥστε = to",3.571428571428571,"ὥστε","ὥστε","G56200",84,"For ὥστε - Specific alignment ""ὥστε = to"" used infrequently: 3.6% out of 84 total alignments, threshold 5%","","","",""
"mat","10","1","3","τοὺς δώδεκα μαθητὰς",3,0,"twelve disciples",2,0,"τοὺς δώδεκα μαθητὰς = twelve disciples",1.2987012987012987,"δώδεκα","δώδεκα","G14270",77,"For δώδεκα - Specific alignment ""τοὺς δώδεκα μαθητὰς = twelve disciples"" used infrequently: 1.3% out of 77 total alignments, threshold 5%","For δώδεκα - Too many original language words in alignment: 3, threshold 3","","",""
"mat","10","13","3","μὲν ᾖ",2,0,"is",1,0,"μὲν ᾖ = is",0.78125,"μὲν","μέν","G33030",128,"For μὲν - Specific alignment ""μὲν ᾖ = is"" used infrequently: 0.8% out of 128 total alignments, threshold 5%","","","",""
"mat","10","14","9","ἔξω",1,0,"from",1,0,"ἔξω = from",3.1746031746031744,"ἔξω","ἔξω","G18540",63,"For ἔξω - Specific alignment ""ἔξω = from"" used infrequently: 3.2% out of 63 total alignments, threshold 5%","","","",""
"mat","10","21","8","τέκνα",1,0,"Children",1,0,"τέκνα = Children",4.545454545454546,"τέκνα","τέκνον","G50430",66,"For τέκνα - Specific alignment ""τέκνα = Children"" used infrequently: 4.5% out of 66 total alignments, threshold 5%","","","",""
"mat","10","25","4","γένηται",1,0,"he should be",3,0,"γένηται = he should be",1.8867924528301887,"γένηται","γίνομαι","G10960",53,"For γένηται - Specific alignment ""γένηται = he should be"" used infrequently: 1.9% out of 53 total alignments, threshold 5%","","","",""
"mat","10","29","17","τοῦ Πατρὸς",2,0,"Father s",2,0,"τοῦ Πατρὸς = Father s",2.127659574468085,"Πατρὸς","πατήρ","G39620",47,"For Πατρὸς - Specific alignment ""τοῦ Πατρὸς = Father s"" used infrequently: 2.1% out of 47 total alignments, threshold 5%","","","",""
"mat","10","32","11","ἐν αὐτῷ",2,0,"him",1,0,"ἐν αὐτῷ = him",0.23446658851113714,"αὐτῷ","αὐτός","G08460",853,"For αὐτῷ - Specific alignment ""ἐν αὐτῷ = him"" used infrequently: 0.2% out of 853 total alignments, threshold 5%","","","",""
"mat","10","34","9","ἦλθον",1,0,"I",1,0,"ἦλθον = I",4.3478260869565215,"ἦλθον","ἔρχομαι","G20640",69,"For ἦλθον - Specific alignment ""ἦλθον = I"" used infrequently: 4.3% out of 69 total alignments, threshold 5%","","","",""
"mat","10","41","11","εἰς ὄνομα",2,0,"because he is",3,0,"εἰς ὄνομα = because he is",3.571428571428571,"ὄνομα","ὄνομα","G36860",84,"For ὄνομα - Specific alignment ""εἰς ὄνομα = because he is"" used infrequently: 3.6% out of 84 total alignments, threshold 5%","","","",""
"mat","10","41","2","εἰς ὄνομα",2,0,"because he is",3,0,"εἰς ὄνομα = because he is",3.571428571428571,"ὄνομα","ὄνομα","G36860",84,"For ὄνομα - Specific alignment ""εἰς ὄνομα = because he is"" used infrequently: 3.6% out of 84 total alignments, threshold 5%","","","",""
"mat","10","42","11","εἰς ὄνομα",2,0,"because he is",3,0,"εἰς ὄνομα = because he is",3.571428571428571,"ὄνομα","ὄνομα","G36860",84,"For ὄνομα - Specific alignment ""εἰς ὄνομα = because he is"" used infrequently: 3.6% out of 84 total alignments, threshold 5%","","","",""
"mat","10","42","2","ἕνα",1,0,"to one",2,0,"ἕνα = to one",2.3255813953488373,"ἕνα","εἷς","G15200",43,"For ἕνα - Specific alignment ""ἕνα = to one"" used infrequently: 2.3% out of 43 total alignments, threshold 5%","","","",""
"mat","10","5","1","τοὺς δώδεκα",2,0,"twelve",1,0,"τοὺς δώδεκα = twelve",1.2987012987012987,"δώδεκα","δώδεκα","G14270",77,"For δώδεκα - Specific alignment ""τοὺς δώδεκα = twelve"" used infrequently: 1.3% out of 77 total alignments, threshold 5%","","","",""
"mat","10","5","3","ἀπέστειλεν",1,0,"sent out",2,0,"ἀπέστειλεν = sent out",2.4390243902439024,"ἀπέστειλεν","ἀποστέλλω","G06490",41,"For ἀπέστειλεν - Specific alignment ""ἀπέστειλεν = sent out"" used infrequently: 2.4% out of 41 total alignments, threshold 5%","","","",""
"mat","10","7","3","λέγοντες",1,0,"and say",2,0,"λέγοντες = and say",3.3557046979865772,"λέγοντες","λέγω","G30040",149,"For λέγοντες - Specific alignment ""λέγοντες = and say"" used infrequently: 3.4% out of 149 total alignments, threshold 5%","","","",""
"mat","11","1","0","καὶ ἐγένετο",2,0,"It came about that",4,0,"καὶ ἐγένετο = It came about that",1.9138755980861244,"ἐγένετο","γίνομαι","G10960",209,"For ἐγένετο - Specific alignment ""καὶ ἐγένετο = It came about that"" used infrequently: 1.9% out of 209 total alignments, threshold 5%","","","",""
"mat","11","1","6","τοῖς δώδεκα μαθηταῖς",3,0,"twelve disciples",2,0,"τοῖς δώδεκα μαθηταῖς = twelve disciples",1.7543859649122806,"μαθηταῖς","μαθητής","G31010",57,"For μαθηταῖς - Specific alignment ""τοῖς δώδεκα μαθηταῖς = twelve disciples"" used infrequently: 1.8% out of 57 total alignments, threshold 5%","For μαθηταῖς - Too many original language words in alignment: 3, threshold 3","","",""
"mat","11","1","6","τοῖς δώδεκα μαθηταῖς",3,0,"twelve disciples",2,0,"τοῖς δώδεκα μαθηταῖς = twelve disciples",1.2987012987012987,"δώδεκα","δώδεκα","G14270",77,"For δώδεκα - Specific alignment ""τοῖς δώδεκα μαθηταῖς = twelve disciples"" used infrequently: 1.3% out of 77 total alignments, threshold 5%","For δώδεκα - Too many original language words in alignment: 3, threshold 3","","",""
"mat","11","10","4","γέγραπται",1,0,"it was written",3,0,"γέγραπται = it was written",1.3888888888888888,"γέγραπται","γράφω","G11250",72,"For γέγραπται - Specific alignment ""γέγραπται = it was written"" used infrequently: 1.4% out of 72 total alignments, threshold 5%","","","",""
